Time [mm:ss]	T [°C]	U [%r H]  	Tu Cap [°C]
07:22.1     	12.77 	72.4      	12.77
07:22.5     	12.77 	72.1      	12.78
07:24.1     	12.76 	71.8      	12.78
07:24.3     	12.77 	72.2      	12.78
07:25.1     	12.74 	72.9      	12.79
07:26.3     	12.71 	73.6      	12.78
07:26.5     	12.71 	73.6      	12.79
07:27.0     	12.75 	73.0      	12.79
07:27.8     	12.76 	72.7      	12.80
07:28.7     	12.77 	72.6      	12.80
07:29.6     	12.77 	72.8      	12.80
07:30.5     	12.75 	73.1      	12.80
07:31.5     	12.75 	72.9      	12.81
07:32.4     	12.73 	73.2      	12.81
07:33.2     	12.72 	73.6      	12.81
07:34.2     	12.70 	74.3      	12.81
07:35.1     	12.69 	74.1      	12.82
07:35.9     	12.70 	74.2      	12.82
07:36.8     	12.72 	73.8      	12.82
07:37.7     	12.73 	73.8      	12.82
07:38.6     	12.75 	73.6      	12.82
07:39.5     	12.72 	73.8      	12.82
07:40.4     	12.67 	74.2      	12.82
07:41.3     	12.68 	74.1      	12.82
07:42.2     	12.64 	74.4      	12.82
07:43.1     	12.64 	74.0      	12.82
07:43.9     	12.65 	73.9      	12.82
07:44.9     	12.60 	74.7      	12.81
07:45.8     	12.60 	74.4      	12.81
07:46.7     	12.62 	74.4      	12.81
07:47.6     	12.61 	75.0      	12.80
07:48.5     	12.66 	73.9      	12.80
07:49.4     	12.68 	73.9      	12.79
07:50.3     	12.67 	74.4      	12.79
07:51.2     	12.60 	74.7      	12.79
07:52.0     	12.64 	74.3      	12.78
07:52.9     	12.65 	73.9      	12.78
07:53.8     	12.68 	73.4      	12.77
07:54.7     	12.69 	73.3      	12.77
07:55.6     	12.71 	73.1      	12.77
07:56.5     	12.73 	72.7      	12.77
07:57.4     	12.75 	72.2      	12.77
07:58.3     	12.77 	72.2      	12.77
07:59.3     	12.78 	72.1      	12.77
08:00.1     	12.78 	72.1      	12.78
08:01.0     	12.78 	72.3      	12.78
08:01.9     	12.77 	72.5      	12.79
08:02.8     	12.76 	72.6      	12.79
08:03.7     	12.75 	72.6      	12.80
08:05.3     	12.74 	72.6      	12.80
08:05.5     	12.73 	72.6      	12.80
08:06.1     	12.70 	--        	--
08:06.2     	12.70 	--        	--
08:06.4     	12.75 	72.8      	12.80
08:08.0     	12.77 	73.0      	12.81
08:08.1     	12.71 	73.7      	12.81
08:09.0     	12.69 	73.7      	12.81
08:10.0     	12.67 	73.8      	12.82
08:10.8     	12.71 	73.5      	12.82
08:11.7     	12.70 	73.6      	12.82
08:12.7     	12.69 	73.4      	12.82
08:13.6     	12.72 	73.0      	12.82
08:15.0     	12.75 	72.5      	12.82
08:15.1     	12.75 	72.5      	12.82
08:15.9     	--    	--        	--
08:16.1     	--    	--        	--
08:16.2     	12.75 	72.6      	12.82
08:17.1     	12.76 	72.6      	12.82
08:18.1     	12.75 	72.7      	12.82
08:18.9     	12.74 	73.2      	12.83
08:19.8     	12.73 	73.6      	12.83
08:20.7     	12.74 	73.5      	12.83
08:21.6     	12.72 	73.8      	12.83
08:22.5     	12.70 	74.2      	12.83
08:23.4     	12.69 	74.2      	12.83
08:24.3     	12.70 	74.6      	12.83
08:25.2     	12.69 	74.8      	12.83
08:26.2     	12.69 	74.7      	12.83
08:27.0     	12.67 	75.0      	12.83
08:27.9     	12.68 	74.4      	12.83
08:28.8     	12.69 	74.5      	12.83
08:29.7     	12.68 	75.0      	12.83
08:30.6     	12.65 	75.1      	12.83
08:31.5     	12.65 	74.8      	12.83
08:32.4     	12.65 	74.4      	12.83
08:33.3     	12.65 	74.4      	12.82
08:34.2     	12.64 	74.5      	12.82
08:35.0     	12.61 	75.0      	12.82
08:35.9     	12.62 	75.0      	12.82
08:36.8     	12.61 	75.2      	12.81
08:37.7     	12.65 	73.6      	12.81
08:38.6     	12.66 	73.8      	12.80
08:39.6     	12.64 	74.0      	12.80
08:40.5     	12.62 	73.8      	12.79
08:41.4     	12.62 	73.7      	12.79
08:42.3     	12.68 	72.7      	12.78
08:43.1     	12.70 	72.7      	12.78
08:44.0     	12.70 	72.4      	12.78
08:44.9     	12.68 	72.8      	12.78
