Time [mm:ss]	T [°C] 	U [%r H]    	Tu Cap [°C]
09:16.8     	13.31  	95.6        	13.38
09:17.7     	13.31  	95.6        	13.38
09:18.6     	13.30  	95.6        	13.38
09:19.5     	13.29  	95.7        	13.38
09:20.4     	13.29  	95.7        	13.38
09:21.3     	13.29  	95.7        	13.38
09:22.2     	13.29  	95.7        	13.38
09:23.1     	13.29  	95.8        	13.38
09:23.9     	13.30  	95.7        	13.38
09:24.8     	13.30  	95.8        	13.38
09:25.8     	13.29  	95.8        	13.38
09:26.7     	13.29  	95.8        	13.38
09:27.6     	13.30  	95.7        	13.38
09:28.5     	13.31  	95.7        	13.38
09:29.4     	13.31  	95.7        	13.38
09:30.3     	13.31  	95.8        	13.38
09:31.2     	13.31  	95.8        	13.38
09:32.0     	13.31  	95.8        	13.38
09:32.9     	13.30  	95.9        	13.38
09:33.8     	13.29  	95.9        	13.38
09:34.7     	13.29  	95.9        	13.39
09:35.6     	13.30  	95.9        	13.39
09:36.5     	13.31  	95.9        	13.39
09:37.4     	13.31  	95.9        	13.39
09:38.3     	13.31  	96.0        	13.39
09:39.3     	13.31  	96.0        	13.39
09:40.1     	13.31  	96.0        	13.40
09:41.0     	13.31  	96.0        	13.40
09:41.9     	13.32  	96.0        	13.40
09:42.8     	13.32  	95.9        	13.40
