Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
07:34.2     	15.32 	83.2    	15.99
07:35.2     	15.51 	84.1    	16.00
07:36.1     	15.78 	85.1    	16.03
07:37.0     	15.77 	83.5    	16.05
07:37.9     	16.00 	85.9    	16.09
07:38.7     	15.88 	82.1    	16.12
07:39.6     	15.65 	80.0    	16.14
07:40.5     	15.43 	79.7    	16.17
07:41.4     	15.22 	80.2    	16.19
07:42.3     	15.26 	83.2    	16.21
07:43.2     	15.24 	82.7    	16.23
07:44.1     	15.17 	81.6    	16.25
07:45.0     	15.01 	80.7    	16.26
07:45.9     	14.93 	81.3    	16.26
07:46.7     	14.98 	82.2    	16.27
07:47.7     	14.95 	81.7    	16.27
07:48.6     	15.01 	82.4    	16.27
07:49.5     	15.13 	83.1    	16.27
07:50.4     	15.30 	84.5    	16.28
07:51.3     	15.22 	82.6    	16.29
07:52.2     	15.23 	82.5    	16.29
07:53.1     	15.35 	83.1    	16.30
07:54.0     	15.47 	83.0    	16.32
07:54.8     	15.39 	81.3    	16.33
07:55.7     	15.65 	85.1    	16.35
07:56.6     	15.80 	83.1    	16.37
07:57.5     	15.84 	83.4    	16.39
07:58.4     	15.86 	82.8    	16.41
07:59.3     	15.86 	82.0    	16.43
08:00.3     	15.80 	83.6    	16.45
08:01.2     	15.74 	83.4    	16.48
08:02.1     	15.66 	82.3    	16.50
08:02.9     	15.57 	82.1    	16.52
08:03.8     	15.52 	82.8    	16.54
08:04.7     	15.55 	83.1    	16.55
08:05.6     	15.68 	84.8    	16.57
08:06.5     	15.79 	83.5    	16.57
08:07.4     	15.97 	86.3    	16.59
08:08.3     	16.05 	81.4    	16.61
08:09.2     	15.50 	78.2    	16.61
08:10.1     	14.97 	77.7    	16.59
08:10.9     	14.62 	78.6    	16.56
08:11.8     	14.43 	79.8    	16.53
08:12.8     	14.36 	80.6    	16.48
08:13.7     	14.32 	80.5    	16.45
08:14.6     	14.30 	80.5    	16.42
08:15.5     	14.30 	80.3    	16.39
08:16.4     	14.33 	81.1    	16.37
08:17.3     	14.36 	81.1    	16.34
08:18.2     	14.44 	81.0    	16.31
08:19.0     	14.50 	80.8    	16.29
08:19.9     	14.58 	80.8    	16.27
08:20.8     	14.65 	80.9    	16.25
08:21.7     	14.66 	80.2    	16.24
08:22.6     	14.87 	85.5    	16.23
08:23.5     	15.27 	85.1    	16.23
08:24.4     	15.44 	83.9    	16.23
08:25.3     	15.55 	82.6    	16.24
08:26.2     	15.80 	84.4    	16.26
08:27.1     	16.14 	84.0    	16.28
08:28.1     	15.88 	79.4    	16.30
08:29.0     	15.73 	80.0    	16.31
08:29.8     	15.41 	78.8    	16.33
08:30.7     	15.28 	79.6    	16.34
08:31.6     	15.23 	81.5    	16.35
08:32.5     	15.42 	83.0    	16.36
08:33.4     	15.66 	83.5    	16.38
08:34.3     	15.99 	86.0    	16.41
08:35.2     	16.34 	87.2    	16.45
08:36.1     	16.60 	86.1    	16.48
08:37.0     	16.62 	83.8    	16.51
08:37.9     	16.47 	82.4    	16.54
08:38.7     	16.43 	82.8    	16.58
08:39.7     	16.29 	81.2    	16.61
08:40.6     	16.27 	82.6    	16.64
08:41.5     	16.26 	83.0    	16.67
08:42.4     	16.36 	83.1    	16.70
08:43.3     	16.18 	81.5    	16.73
08:44.2     	16.10 	81.2    	16.75
08:45.1     	15.99 	81.2    	16.77
08:46.0     	15.98 	82.0    	16.79
08:46.8     	16.21 	84.2    	16.82
08:47.7     	16.46 	86.3    	16.84
08:48.6     	16.54 	84.8    	16.87
08:49.5     	16.47 	82.9    	16.90
08:50.4     	16.54 	84.6    	16.93
08:51.3     	16.45 	82.8    	16.95
08:52.2     	16.51 	84.6    	16.98
