Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
31:49.5     	0.25  	35.3    	1.80
31:50.4     	0.28  	33.9    	1.75
31:51.3     	0.32  	32.4    	1.71
31:52.2     	0.36  	31.3    	1.67
31:53.2     	0.39  	30.3    	1.65
31:54.1     	0.42  	29.3    	1.64
31:55.0     	0.45  	28.5    	1.63
31:55.9     	0.49  	27.7    	1.63
31:56.7     	0.51  	27.0    	1.63
31:57.6     	0.53  	26.5    	1.62
31:58.5     	0.53  	26.1    	1.61
31:59.4     	0.50  	25.9    	1.60
32:00.3     	0.45  	25.9    	1.58
32:01.2     	0.36  	26.0    	1.58
32:02.0     	0.34  	25.9    	1.58
32:03.0     	0.34  	25.8    	1.58
32:04.0     	0.32  	25.7    	1.57
32:04.8     	0.31  	25.5    	1.56
32:05.7     	0.27  	25.3    	1.55
32:06.6     	0.25  	25.0    	1.53
32:07.5     	0.29  	24.6    	1.51
32:08.4     	0.20  	24.7    	1.49
32:09.3     	0.17  	24.8    	1.48
32:10.1     	0.15  	24.8    	1.47
32:11.0     	0.12  	25.0    	1.45
32:11.9     	0.09  	25.2    	1.44
32:12.8     	0.06  	25.3    	1.43
32:13.7     	0.03  	25.4    	1.41
32:14.6     	-0.02 	25.4    	1.39
32:15.6     	-0.07 	25.4    	1.37
32:16.5     	-0.08 	25.1    	1.35
32:17.4     	-0.10 	24.9    	1.34
32:18.2     	-0.09 	24.8    	1.33
32:19.1     	-0.11 	24.7    	1.32
32:20.0     	-0.12 	24.4    	1.30
32:20.9     	-0.14 	24.3    	1.29
32:21.8     	-0.17 	24.2    	1.28
32:22.7     	-0.20 	24.1    	1.26
32:23.6     	-0.23 	24.2    	1.24
32:24.5     	-0.23 	24.1    	1.22
32:25.4     	-0.27 	24.1    	1.21
32:26.3     	-0.29 	24.1    	1.19
32:27.2     	-0.25 	24.1    	1.17
32:28.1     	-0.26 	24.0    	1.16
32:29.0     	-0.35 	24.1    	1.13
32:29.9     	-0.39 	24.0    	1.10
32:30.8     	-0.43 	24.0    	1.07
32:31.7     	-0.47 	24.0    	1.05
32:32.6     	-0.50 	24.0    	1.03
32:33.5     	-0.53 	24.1    	0.99
32:34.3     	-0.56 	24.0    	0.98
32:35.2     	-0.57 	24.1    	0.97
32:36.1     	-0.58 	24.1    	0.95
32:37.1     	-0.60 	24.1    	0.94
32:38.0     	-0.62 	24.1    	0.92
32:38.9     	-0.64 	24.0    	0.91
32:39.7     	-0.67 	24.0    	0.88
32:40.6     	-0.72 	23.9    	0.85
32:41.5     	-0.76 	23.9    	0.81
32:42.4     	-0.81 	24.0    	0.78
32:43.3     	-0.84 	24.0    	0.75
32:44.2     	-0.88 	24.1    	0.72
32:45.0     	-0.90 	24.1    	0.69
32:46.1     	-0.95 	24.3    	0.68
32:47.0     	-0.97 	24.5    	0.66
32:47.8     	-1.00 	24.8    	0.63
32:48.7     	-1.05 	25.0    	0.60
32:49.6     	-1.12 	25.2    	0.56
32:50.5     	-1.16 	25.4    	0.52
32:51.4     	-1.21 	25.5    	0.48
32:52.3     	-1.26 	25.7    	0.44
32:53.1     	-1.29 	25.9    	0.39
32:54.0     	-1.34 	26.0    	0.35
32:54.9     	-1.40 	26.1    	0.32
32:55.8     	-1.42 	26.1    	0.28
32:56.8     	-1.44 	26.1    	0.23
32:57.7     	-1.48 	26.0    	0.19
32:58.6     	-1.45 	25.5    	0.13
32:59.5     	-1.55 	25.1    	0.08
33:00.4     	-1.58 	24.6    	0.04
33:01.2     	-1.62 	24.3    	0.00
33:02.1     	-1.67 	24.1    	-0.04
33:03.0     	-1.72 	24.1    	-0.09
33:03.9     	-1.77 	24.0    	-0.14
33:04.8     	-1.81 	24.0    	-0.17
33:05.7     	-1.86 	24.0    	-0.20
33:06.6     	-1.91 	24.0    	-0.23
33:07.6     	-1.94 	24.0    	-0.27
33:08.5     	-1.98 	24.1    	-0.31
33:09.4     	-2.02 	24.0    	-0.33
33:10.2     	-2.05 	24.1    	-0.36
33:11.1     	-2.07 	24.2    	-0.38
33:12.0     	-2.12 	24.2    	-0.41
33:12.9     	-2.08 	24.0    	-0.43
33:13.8     	-2.20 	24.2    	-0.46
33:14.7     	-2.27 	24.3    	-0.51
33:15.6     	-2.30 	24.3    	-0.54
33:16.5     	-2.36 	24.4    	-0.58
33:17.4     	-2.39 	24.4    	-0.61
33:18.2     	-2.42 	24.4    	-0.64
33:19.2     	-2.47 	24.4    	-0.68
33:20.1     	-2.52 	24.3    	-0.72
33:21.0     	-2.57 	24.3    	-0.76
33:21.9     	-2.62 	24.4    	-0.80
33:22.8     	-2.67 	24.2    	-0.86
33:23.6     	-2.70 	23.6    	-0.90
33:24.5     	-2.72 	23.4    	-0.94
33:25.5     	-2.73 	22.7    	-0.96
33:26.3     	-2.74 	22.1    	-0.99
33:27.2     	-2.74 	21.5    	-1.03
33:28.1     	-2.77 	21.1    	-1.06
33:29.0     	-2.79 	20.6    	-1.11
33:29.9     	-2.81 	20.3    	-1.14
33:30.9     	-2.82 	20.0    	-1.17
33:31.7     	-2.83 	19.7    	-1.21
33:32.6     	-2.83 	19.4    	-1.23
33:33.5     	-2.82 	19.2    	-1.24
33:34.4     	-2.80 	18.8    	-1.26
33:35.3     	-2.81 	18.4    	-1.27
33:36.2     	-2.79 	17.9    	-1.28
33:37.1     	-2.79 	17.5    	-1.30
33:38.0     	-2.79 	17.3    	-1.30
33:38.9     	-2.79 	17.1    	-1.31
33:39.7     	-2.80 	16.7    	-1.33
33:40.6     	-2.82 	16.4    	-1.35
33:41.6     	-2.84 	16.3    	-1.36
33:42.5     	-2.87 	15.8    	-1.39
33:43.4     	-2.91 	15.6    	-1.42
33:44.3     	-2.94 	15.1    	-1.44
33:45.1     	-2.95 	14.6    	-1.46
33:46.0     	-2.96 	13.9    	-1.48
33:47.0     	-2.97 	13.3    	-1.50
33:47.8     	-2.97 	13.0    	-1.52
33:48.7     	-2.97 	12.7    	-1.53
33:49.6     	-2.99 	12.4    	-1.55
33:50.5     	-2.99 	12.1    	-1.56
33:51.4     	-3.01 	11.6    	-1.58
33:52.3     	-3.04 	11.2    	-1.60
33:53.2     	-3.04 	10.8    	-1.62
33:54.1     	-3.07 	10.4    	-1.63
33:55.0     	-3.08 	9.8     	-1.65
33:55.9     	-3.06 	9.4     	-1.67
33:56.8     	-3.05 	9.0     	-1.68
33:57.7     	-3.07 	8.7     	-1.68
33:58.6     	-3.07 	8.4     	-1.70
33:59.5     	-3.09 	8.1     	-1.70
34:00.4     	-3.09 	7.8     	-1.71
34:01.2     	-3.11 	7.5     	-1.71
34:02.1     	-3.11 	7.3     	-1.72
34:03.0     	-3.11 	7.1     	-1.71
34:04.0     	-3.12 	6.8     	-1.72
34:04.9     	-3.12 	6.6     	-1.72
34:05.8     	-3.12 	6.3     	-1.74
34:06.7     	-3.14 	6.0     	-1.75
34:07.6     	-3.16 	5.8     	-1.75
34:08.5     	-3.19 	5.5     	-1.74
34:09.3     	-3.19 	5.1     	-1.76
34:10.2     	-3.21 	4.8     	-1.74
34:11.1     	-3.25 	4.5     	-1.75
34:12.0     	-3.29 	4.3     	-1.77
34:12.9     	-3.34 	4.2     	-1.80
34:13.8     	-3.39 	4.1     	-1.84
34:14.6     	-3.43 	4.0     	-1.86
34:15.6     	-3.47 	3.9     	-1.88
34:16.6     	-3.50 	3.9     	-1.90
34:17.4     	-3.54 	3.8     	-1.91
34:18.3     	-3.56 	3.9     	-1.94
34:19.2     	-3.58 	3.8     	-1.95
34:20.1     	-3.60 	3.8     	-1.97
34:21.0     	-3.69 	3.8     	-1.99
34:21.9     	-3.70 	3.8     	-2.01
34:22.7     	-3.75 	3.8     	-2.05
34:23.6     	-3.80 	3.7     	-2.09
34:24.5     	-3.85 	3.7     	-2.13
34:25.4     	-3.92 	3.7     	-2.17
34:26.4     	-3.97 	3.7     	-2.21
34:27.3     	-3.99 	3.7     	-2.26
34:28.2     	-4.04 	3.7     	-2.29
34:29.1     	-4.09 	3.7     	-2.33
34:30.0     	-4.05 	3.6     	-2.37
34:30.8     	-4.16 	3.7     	-2.40
34:31.7     	-4.18 	3.6     	-2.42
34:32.6     	-4.21 	3.6     	-2.45
34:33.5     	-4.23 	3.6     	-2.47
34:34.4     	-4.27 	3.6     	-2.50
34:35.3     	-4.31 	3.5     	-2.53
34:36.2     	-4.34 	3.6     	-2.55
34:37.2     	-4.35 	3.6     	-2.56
34:38.1     	-4.39 	3.5     	-2.60
34:38.9     	-4.44 	3.6     	-2.63
34:39.8     	-4.47 	3.6     	-2.67
34:40.7     	-4.51 	3.6     	-2.69
34:41.6     	-4.55 	3.6     	-2.72
34:42.5     	-4.59 	3.7     	-2.76
34:43.4     	-4.64 	3.8     	-2.79
34:44.3     	-4.69 	3.9     	-2.82
34:45.2     	-4.76 	4.0     	-2.86
34:46.1     	-4.83 	4.2     	-2.91
34:46.9     	-4.85 	4.3     	-2.95
34:47.8     	-4.88 	4.4     	-3.00
34:48.8     	-4.91 	4.4     	-3.05
34:49.7     	-4.95 	4.5     	-3.09
34:50.6     	-4.99 	4.6     	-3.13
34:51.5     	-5.01 	4.6     	-3.17
34:52.4     	-5.02 	4.6     	-3.20
34:53.2     	-5.06 	4.6     	-3.23
34:54.1     	-5.09 	4.7     	-3.27
34:55.1     	-5.14 	4.8     	-3.31
34:55.9     	-5.18 	4.8     	-3.37
34:56.8     	-5.21 	4.8     	-3.41
34:57.7     	-5.23 	4.7     	-3.45
34:58.6     	-5.26 	4.5     	-3.50
34:59.6     	-5.26 	4.3     	-3.54
35:00.5     	-5.27 	4.1     	-3.57
35:01.3     	-5.27 	4.1     	-3.59
35:02.2     	-5.27 	3.9     	-3.62
35:03.1     	-5.29 	3.8     	-3.63
35:04.0     	-5.29 	3.8     	-3.65
35:04.9     	-5.31 	3.8     	-3.67
35:05.8     	-5.32 	3.8     	-3.68
35:06.7     	-5.33 	3.8     	-3.69
35:07.6     	-5.35 	3.8     	-3.70
35:08.5     	-5.37 	3.8     	-3.71
35:09.3     	-5.41 	3.7     	-3.76
35:10.3     	-5.44 	3.6     	-3.81
35:11.2     	-5.47 	3.6     	-3.82
35:12.1     	-5.48 	3.4     	-3.84
35:13.0     	-5.49 	3.3     	-3.88
35:13.9     	-5.52 	3.2     	-3.92
35:14.7     	-5.57 	3.1     	-3.95
35:15.6     	-5.62 	3.1     	-3.96
35:16.5     	-5.67 	3.0     	-3.99
35:17.4     	-5.71 	2.9     	-4.02
35:19.0     	-5.76 	2.8     	-4.05
35:19.2     	-5.73 	2.6     	-4.08
35:20.1     	-5.72 	2.4     	-4.12
35:21.0     	-5.72 	2.2     	-4.13
35:22.0     	-5.72 	2.1     	-4.16
35:22.8     	-5.75 	2.1     	-4.17
35:23.7     	-5.77 	2.0     	-4.18
35:24.6     	-5.82 	2.0     	-4.21
35:25.5     	-5.84 	1.8     	-4.22
35:26.4     	-5.89 	1.8     	-4.25
35:27.3     	-5.92 	1.7     	-4.28
35:28.1     	-5.97 	1.6     	-4.31
35:29.1     	-5.98 	1.5     	-4.34
35:30.0     	-6.01 	1.3     	-4.37
35:30.8     	-6.05 	1.2     	-4.41
35:31.7     	-6.08 	1.1     	-4.45
35:32.7     	-6.11 	1.1     	-4.48
35:33.6     	-6.12 	1.1     	-4.51
35:34.5     	-6.12 	1.1     	-4.54
35:35.4     	-6.14 	1.1     	-4.56
35:36.2     	-6.16 	1.1     	-4.60
35:37.1     	-6.18 	1.3     	-4.63
35:38.0     	-6.18 	1.5     	-4.65
35:38.9     	-6.19 	1.6     	-4.65
35:39.8     	-6.19 	1.7     	-4.67
35:40.7     	-6.23 	1.8     	-4.65
35:41.8     	-6.26 	1.9     	-4.67
35:42.5     	-6.24 	1.9     	-4.66
35:43.5     	-6.25 	1.9     	-4.67
35:44.3     	-6.27 	1.9     	-4.66
35:45.2     	-6.27 	1.9     	-4.66
35:46.1     	-6.31 	1.8     	-4.67
35:47.0     	-6.32 	1.8     	-4.66
35:47.9     	-6.34 	1.8     	-4.66
35:48.8     	-6.39 	1.8     	-4.68
35:49.7     	-6.41 	1.8     	-4.69
35:50.6     	-6.46 	1.7     	-4.71
35:51.5     	-6.50 	1.6     	-4.74
35:52.3     	-6.53 	1.6     	-4.75
35:53.2     	-6.54 	1.5     	-4.78
35:54.2     	-6.57 	1.5     	-4.84
35:55.1     	-6.61 	1.4     	-4.86
35:56.0     	-6.65 	1.4     	-4.90
35:56.9     	-6.69 	1.4     	-4.91
35:57.7     	-6.76 	1.4     	-4.93
35:58.7     	-6.81 	1.3     	-4.95
35:59.6     	-6.83 	1.3     	-4.97
36:00.4     	-6.86 	1.2     	-4.99
36:01.3     	-6.87 	1.2     	-5.05
36:02.2     	-6.90 	1.2     	-5.10
36:03.1     	-6.92 	1.1     	-5.13
36:04.0     	-6.95 	1.1     	-5.16
36:05.0     	-6.98 	1.1     	-5.19
36:05.8     	-7.01 	1.1     	-5.23
36:06.7     	-7.03 	1.1     	-5.27
36:07.6     	-7.07 	1.1     	-5.31
36:08.5     	-7.10 	1.1     	-5.34
36:09.4     	-7.11 	1.1     	-5.37
36:10.3     	-7.15 	1.1     	-5.40
36:11.2     	-7.19 	1.1     	-5.43
36:12.1     	-7.21 	1.1     	-5.44
36:13.0     	-7.27 	1.1     	-5.45
36:13.8     	-7.32 	1.2     	-5.47
36:14.7     	-7.36 	1.2     	-5.52
36:15.6     	-7.38 	1.2     	-5.55
36:16.6     	-7.41 	1.2     	-5.57
36:17.5     	-7.44 	1.2     	-5.62
36:18.4     	-7.46 	1.2     	-5.66
36:19.3     	-7.49 	1.2     	-5.69
36:20.2     	-7.50 	1.1     	-5.71
36:21.1     	-7.52 	1.1     	-5.75
36:21.9     	-7.55 	1.1     	-5.79
36:22.8     	-7.56 	1.1     	-5.82
36:23.7     	-7.58 	1.1     	-5.83
36:24.6     	-7.61 	1.1     	-5.83
36:25.5     	-7.64 	1.1     	-5.86
36:26.4     	-7.68 	1.2     	-5.88
36:27.3     	-7.70 	1.2     	-5.89
36:28.3     	-7.74 	1.2     	-5.92
36:29.2     	-7.78 	1.3     	-5.93
36:30.0     	-7.81 	1.5     	-5.96
36:30.9     	-7.84 	1.6     	-6.01
36:31.8     	-7.90 	1.7     	-6.03
36:32.7     	-7.96 	1.7     	-6.06
36:33.6     	-8.00 	1.7     	-6.10
36:34.5     	-8.02 	1.7     	-6.12
36:35.3     	-8.04 	1.7     	-6.14
36:36.2     	-8.09 	1.7     	-6.17
36:37.1     	-8.11 	1.7     	-6.18
36:38.2     	-8.15 	1.7     	-6.18
36:39.0     	-8.18 	1.7     	-6.19
36:39.9     	-8.20 	1.7     	-6.24
36:40.8     	-8.23 	1.7     	-6.28
36:41.7     	-8.27 	1.7     	-6.33
36:42.6     	-8.32 	1.7     	-6.37
36:43.5     	-8.37 	1.7     	-6.38
36:44.3     	-8.43 	1.6     	-6.39
36:45.2     	-8.47 	1.6     	-6.41
36:46.1     	-8.50 	1.6     	-6.44
36:47.0     	-8.56 	1.5     	-6.48
36:47.9     	-8.61 	1.5     	-6.53
36:48.8     	-8.66 	1.5     	-6.57
36:49.8     	-8.71 	1.5     	-6.61
36:50.7     	-8.74 	1.5     	-6.66
36:51.6     	-8.79 	1.5     	-6.71
36:52.4     	-8.82 	1.5     	-6.76
36:53.3     	-8.85 	1.5     	-6.81
36:54.2     	-8.88 	1.7     	-6.81
36:55.1     	-8.92 	2.0     	-6.84
36:56.0     	-8.98 	2.2     	-6.88
36:56.9     	-9.02 	2.1     	-6.93
36:57.7     	-9.09 	1.9     	-6.98
36:58.6     	-9.13 	2.1     	-7.04
36:59.6     	-9.18 	1.9     	-7.08
37:00.5     	-9.21 	1.9     	-7.13
37:01.4     	-9.25 	1.9     	-7.16
37:02.3     	-9.28 	2.0     	-7.20
37:03.2     	-9.33 	1.9     	-7.24
37:04.1     	-9.37 	1.9     	-7.29
37:05.0     	-9.41 	1.9     	-7.33
37:05.8     	-9.45 	1.8     	-7.36
37:06.7     	-9.49 	1.9     	-7.40
37:07.6     	-9.53 	1.9     	-7.46
37:08.5     	-9.59 	2.0     	-7.51
37:09.4     	-9.64 	2.0     	-7.55
37:10.3     	-9.67 	2.0     	-7.59
37:11.3     	-9.71 	2.1     	-7.64
37:12.2     	-9.76 	2.1     	-7.68
37:13.1     	-9.81 	2.1     	-7.72
37:13.9     	-9.84 	2.1     	-7.76
37:14.8     	-9.87 	2.0     	-7.79
37:15.7     	-9.89 	2.0     	-7.81
37:16.6     	-9.93 	2.0     	-7.83
37:17.5     	-9.96 	1.9     	-7.85
37:18.4     	-10.00	1.9     	-7.88
37:19.2     	-10.02	1.8     	-7.91
37:20.1     	-10.08	1.7     	-7.95
37:21.0     	-10.13	1.7     	-7.97
37:21.9     	-10.16	1.7     	-8.00
37:22.9     	-10.21	1.6     	-8.03
37:23.8     	-10.23	1.5     	-8.07
37:24.7     	-10.28	1.5     	-8.09
37:25.6     	-10.33	1.5     	-8.15
37:26.5     	-10.38	1.5     	-8.20
37:27.3     	-10.44	1.5     	-8.26
37:28.2     	-10.50	1.5     	-8.33
37:29.1     	-10.56	1.5     	-8.37
37:30.0     	-10.60	1.5     	-8.43
37:30.9     	-10.63	1.5     	-8.48
37:31.8     	-10.66	1.5     	-8.52
37:32.7     	-10.69	1.5     	-8.57
37:33.7     	-10.73	1.6     	-8.61
37:34.6     	-10.80	1.6     	-8.65
37:35.4     	-10.81	1.6     	-8.69
37:36.3     	-10.84	1.6     	-8.72
37:37.2     	-10.87	1.6     	-8.75
37:38.1     	-10.91	1.7     	-8.80
37:39.0     	-10.95	1.7     	-8.84
37:39.9     	-11.00	1.7     	-8.87
37:40.8     	-11.05	1.7     	-8.92
37:41.7     	-11.09	1.8     	-8.99
37:42.6     	-11.12	2.0     	-9.05
37:43.4     	-11.16	2.2     	-9.11
37:44.4     	-11.21	2.5     	-9.17
37:46.0     	-11.26	2.8     	-9.23
37:46.2     	-11.30	2.9     	-9.26
37:47.1     	-11.35	3.1     	-9.32
37:48.0     	-11.40	3.2     	-9.37
37:48.8     	-11.43	3.3     	-9.41
37:49.8     	-11.45	3.4     	-9.43
37:50.7     	-11.46	3.6     	-9.44
37:51.5     	-11.49	3.7     	-9.47
37:52.4     	-11.52	3.8     	-9.51
37:53.3     	-11.56	4.0     	-9.54
37:54.2     	-11.60	4.2     	-9.56
37:55.1     	-11.61	4.3     	-9.58
37:56.6     	-11.63	4.5     	-9.61
37:56.7     	-11.63	4.5     	-9.61
37:56.9     	-11.69	4.6     	-9.64
37:57.8     	-11.73	4.8     	-9.68
37:58.7     	-11.78	4.9     	-9.71
37:59.6     	-11.84	5.0     	-9.74
38:00.5     	-11.89	5.0     	-9.77
38:01.4     	-11.94	5.1     	-9.80
38:02.3     	-11.97	5.2     	-9.84
38:03.2     	-12.01	5.2     	-9.88
38:04.1     	-12.05	5.2     	-9.93
38:04.9     	-12.09	5.3     	-9.97
38:05.8     	-12.13	5.3     	-10.02
38:06.7     	-12.19	5.3     	-10.04
38:07.7     	-12.24	5.4     	-10.08
38:08.6     	-12.31	5.4     	-10.13
38:09.5     	-12.37	5.4     	-10.17
38:10.4     	-12.41	5.4     	-10.22
38:11.3     	-12.55	5.5     	-10.27
38:12.2     	-12.61	5.5     	-10.32
38:13.0     	-12.68	5.5     	-10.38
38:13.9     	-12.68	5.5     	-10.45
38:14.8     	-12.73	5.5     	-10.50
38:15.7     	-12.74	5.4     	-10.55
38:16.6     	-12.77	5.4     	-10.58
38:17.6     	-12.78	5.4     	-10.60
38:18.4     	-12.78	5.4     	-10.62
38:19.3     	-12.78	5.3     	-10.64
38:20.3     	-12.82	5.3     	-10.66
38:21.1     	-12.82	5.2     	-10.68
38:22.0     	-12.87	5.2     	-10.70
38:22.9     	-12.92	5.2     	-10.75
38:23.8     	-12.96	5.1     	-10.79
38:24.7     	-13.00	5.0     	-10.84
38:25.6     	-13.04	5.0     	-10.88
38:26.5     	-13.09	5.0     	-10.91
38:27.3     	-13.14	4.9     	-10.94
38:28.3     	-13.17	4.9     	-10.98
38:29.2     	-13.21	4.9     	-11.04
38:30.1     	-13.25	4.8     	-11.09
38:31.0     	-13.28	4.8     	-11.14
38:31.9     	-13.32	4.8     	-11.17
38:32.8     	-13.37	4.8     	-11.21
38:33.7     	-13.40	4.7     	-11.23
38:34.6     	-13.44	4.7     	-11.26
38:35.4     	-13.49	4.7     	-11.30
38:36.3     	-13.54	4.6     	-11.34
38:37.2     	-13.59	4.6     	-11.39
38:38.1     	-13.64	4.5     	-11.44
38:39.0     	-13.68	4.5     	-11.47
38:40.0     	-13.73	4.5     	-11.50
38:40.8     	-13.76	4.5     	-11.53
38:41.7     	-13.78	4.4     	-11.55
38:42.6     	-13.81	4.4     	-11.59
38:43.5     	-13.86	4.4     	-11.62
38:44.4     	-13.89	4.4     	-11.64
38:45.3     	-13.91	4.3     	-11.66
38:46.2     	-13.94	4.3     	-11.70
38:47.1     	-13.98	4.3     	-11.73
38:48.0     	-13.99	4.2     	-11.76
38:48.8     	-14.02	4.2     	-11.79
38:49.8     	-14.05	4.1     	-11.81
38:50.7     	-14.07	4.1     	-11.83
38:51.6     	-14.10	4.0     	-11.87
38:52.5     	-14.14	4.0     	-11.89
38:53.4     	-14.16	3.9     	-11.92
38:54.3     	-14.21	3.9     	-11.96
38:55.2     	-14.24	3.9     	-11.99
38:56.1     	-14.27	3.8     	-12.02
38:56.9     	-14.32	3.9     	-12.06
38:57.8     	-14.35	3.9     	-12.09
38:58.7     	-14.41	3.9     	-12.13
38:59.6     	-14.44	3.8     	-12.15
39:00.5     	-14.48	3.8     	-12.19
39:01.5     	-14.52	3.8     	-12.24
39:02.3     	-14.56	3.8     	-12.31
39:03.3     	-14.61	3.8     	-12.36
39:04.2     	-14.66	3.8     	-12.41
39:05.0     	-14.71	3.8     	-12.45
39:05.9     	-14.75	3.8     	-12.49
39:06.8     	-14.83	3.8     	-12.54
39:07.7     	-14.85	3.9     	-12.58
39:08.6     	-14.87	3.9     	-12.61
39:09.5     	-14.91	3.9     	-12.65
39:10.3     	-14.94	3.9     	-12.69
39:11.2     	-14.96	3.9     	-12.72
39:12.2     	-14.98	3.9     	-12.75
39:13.1     	-14.99	3.9     	-12.79
39:14.0     	-15.02	3.9     	-12.79
39:14.9     	-15.04	3.9     	-12.80
39:15.8     	-15.08	3.9     	-12.84
39:16.7     	-15.12	3.9     	-12.88
39:17.6     	-15.16	3.9     	-12.92
39:18.4     	-15.20	3.9     	-12.96
39:19.3     	-15.24	3.9     	-13.02
39:20.2     	-15.27	3.9     	-13.08
39:21.1     	-15.32	3.9     	-13.14
39:22.1     	-15.37	3.9     	-13.19
39:23.0     	-15.41	3.9     	-13.22
39:23.8     	-15.48	4.0     	-13.26
39:24.7     	-15.51	3.9     	-13.30
39:25.6     	-15.56	4.0     	-13.34
39:26.5     	-15.60	4.0     	-13.37
39:27.4     	-15.63	4.0     	-13.40
39:28.3     	-15.67	4.0     	-13.44
39:29.2     	-15.71	4.0     	-13.48
39:30.1     	-15.75	4.1     	-13.51
39:31.0     	-15.82	4.1     	-13.54
39:31.8     	-15.86	4.1     	-13.58
39:32.8     	-15.91	4.2     	-13.63
39:33.7     	-15.97	4.2     	-13.68
39:34.6     	-16.02	4.2     	-13.74
39:35.5     	-16.07	4.3     	-13.80
39:36.4     	-16.12	4.3     	-13.86
39:37.3     	-16.15	4.3     	-13.90
39:38.2     	-16.19	4.3     	-13.93
39:39.1     	-16.21	4.4     	-13.96
39:39.9     	-16.24	4.4     	-13.98
39:40.8     	-16.24	4.5     	-13.98
39:41.7     	-16.26	4.5     	-14.01
39:42.6     	-16.29	4.5     	-14.02
39:43.5     	-16.30	4.5     	-14.03
39:44.5     	-16.34	4.5     	-14.06
39:45.4     	-16.39	4.6     	-14.09
39:46.3     	-16.41	4.6     	-14.12
39:47.1     	-16.43	4.6     	-14.16
39:48.0     	-16.48	4.6     	-14.18
39:48.9     	-16.52	4.7     	-14.22
39:49.8     	-16.55	4.7     	-14.23
39:50.7     	-16.58	4.7     	-14.26
39:51.6     	-16.62	4.7     	-14.29
39:52.1     	-16.65	4.7     	-14.32
39:52.5     	-16.66	4.7     	-14.35
39:53.4     	-16.70	4.7     	-14.41
39:54.3     	-16.73	4.7     	-14.45
39:55.2     	-16.80	4.7     	-14.46
39:56.1     	-16.85	4.7     	-14.49
39:57.0     	-16.89	4.8     	-14.53
39:57.9     	-16.95	4.8     	-14.57
39:58.7     	-16.98	4.8     	-14.60
39:59.6     	-17.01	4.8     	-14.62
40:00.5     	-17.04	4.8     	-14.68
40:01.5     	-17.11	4.8     	-14.75
40:02.4     	-17.18	4.8     	-14.80
40:03.3     	-17.22	4.8     	-14.85
40:04.2     	-17.28	4.8     	-14.90
40:05.1     	-17.33	4.8     	-14.95
40:06.0     	-17.38	4.8     	-15.01
40:06.8     	-17.41	4.8     	-15.08
40:07.7     	-17.43	4.8     	-15.13
40:08.6     	-17.46	4.8     	-15.19
40:09.5     	-17.49	4.8     	-15.22
40:10.4     	-17.54	4.8     	-15.27
40:11.3     	-17.57	4.8     	-15.33
40:12.2     	-17.61	4.9     	-15.41
40:13.1     	-17.66	5.0     	-15.46
40:14.1     	-17.71	5.0     	-15.49
40:15.0     	-17.75	5.1     	-15.52
40:15.8     	-17.79	5.1     	-15.54
40:16.7     	-17.82	5.1     	-15.59
40:17.6     	-17.85	5.1     	-15.63
40:18.5     	-17.89	5.1     	-15.68
40:19.4     	-17.94	5.1     	-15.70
40:20.3     	-18.01	5.2     	-15.75
40:21.1     	-18.06	5.2     	-15.80
40:22.0     	-18.12	5.2     	-15.87
40:22.9     	-18.20	5.2     	-15.94
40:23.9     	-18.28	5.3     	-16.01
40:24.8     	-18.35	5.3     	-16.08
40:25.7     	-18.40	5.3     	-16.15
40:26.5     	-18.43	5.3     	-16.20
40:27.5     	-18.45	5.3     	-16.22
40:28.4     	-18.47	5.3     	-16.27
40:29.2     	-18.40	5.3     	-16.29
40:30.1     	-18.43	5.3     	-16.32
40:31.0     	-18.58	5.3     	-16.34
40:31.9     	-18.59	5.3     	-16.37
40:32.8     	-18.63	5.3     	-16.40
40:33.7     	-18.67	5.3     	-16.44
40:34.6     	-18.72	5.3     	-16.48
40:35.5     	-18.77	5.3     	-16.52
40:36.4     	-18.83	5.3     	-16.57
40:37.3     	-18.88	5.3     	-16.62
40:38.2     	-18.91	5.3     	-16.66
40:39.1     	-18.93	5.3     	-16.69
40:40.0     	-18.97	5.3     	-16.74
40:40.9     	-18.99	5.3     	-16.76
40:41.8     	-19.02	5.3     	-16.79
40:42.6     	-19.05	5.3     	-16.80
40:43.5     	-19.09	5.4     	-16.82
40:44.5     	-19.11	5.4     	-16.85
40:45.4     	-19.15	5.4     	-16.89
40:46.3     	-19.18	5.4     	-16.93
40:47.2     	-19.19	5.4     	-16.94
40:48.1     	-19.20	5.4     	-16.96
40:49.0     	-19.25	5.5     	-16.98
40:49.9     	-19.30	5.5     	-17.03
40:50.7     	-19.34	5.5     	-17.07
40:51.6     	-19.39	5.6     	-17.11
40:52.5     	-19.43	5.6     	-17.16
40:53.4     	-19.48	5.6     	-17.18
40:54.3     	-19.52	5.7     	-17.21
40:55.2     	-19.57	5.8     	-17.25
40:56.1     	-19.62	5.8     	-17.30
40:57.1     	-19.65	5.9     	-17.34
40:58.0     	-19.70	5.9     	-17.38
40:58.8     	-19.85	6.0     	-17.43
40:59.7     	-19.86	6.0     	-17.50
41:00.6     	-19.89	6.0     	-17.55
41:01.5     	-19.95	6.0     	-17.60
41:02.4     	-20.00	6.0     	-17.67
41:03.3     	-20.06	6.1     	-17.71
41:04.1     	-20.11	6.1     	-17.76
41:05.0     	-20.12	6.1     	-17.82
