Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
09:14.1     	11.40 	95.2    	11.50
09:15.0     	11.40 	95.2    	11.50
09:15.8     	11.39 	95.3    	11.51
09:16.7     	11.39 	95.3    	11.51
09:18.1     	11.39 	95.3    	11.51
09:18.5     	11.39 	95.3    	11.51
09:19.4     	11.40 	95.2    	11.51
09:20.3     	11.39 	95.3    	11.51
09:21.2     	11.40 	95.2    	11.51
09:22.1     	11.41 	95.2    	11.51
09:23.0     	11.40 	95.2    	11.51
09:23.8     	11.40 	95.2    	11.51
09:24.7     	11.38 	95.4    	11.51
09:25.6     	11.37 	95.4    	11.51
09:26.6     	11.36 	95.4    	11.51
09:27.5     	11.36 	95.4    	11.51
09:28.4     	11.35 	95.4    	11.50
09:29.3     	11.36 	95.3    	11.50
09:30.2     	11.35 	95.3    	11.50
09:31.1     	11.35 	95.3    	11.50
09:31.9     	11.35 	95.3    	11.50
09:32.8     	11.35 	95.3    	11.50
09:33.7     	11.35 	95.3    	11.50
09:34.6     	11.35 	95.3    	11.49
09:35.5     	11.35 	95.3    	11.49
09:36.4     	11.35 	95.3    	11.49
09:37.3     	11.35 	95.3    	11.49
09:38.2     	11.35 	95.3    	11.49
09:39.1     	11.36 	95.3    	11.49
09:40.0     	11.35 	95.3    	11.49
09:40.9     	11.34 	95.3    	11.49
09:41.8     	11.34 	95.3    	11.49
09:42.7     	11.35 	95.3    	11.49
09:43.6     	11.36 	95.2    	11.49
09:44.5     	11.38 	95.2    	11.49
