Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
35:03.6     	-6.80 	6.4     	-5.02
35:04.5     	-6.85 	6.4     	-5.03
35:05.4     	-6.88 	6.4     	-5.04
35:06.3     	-6.88 	6.3     	-5.06
35:07.1     	-6.88 	6.2     	-5.08
35:08.0     	-6.88 	6.2     	-5.09
35:08.9     	-6.88 	6.1     	-5.09
35:09.8     	-6.87 	5.9     	-5.11
35:10.7     	-6.85 	5.7     	-5.12
35:11.6     	-6.86 	5.6     	-5.14
35:12.5     	-6.88 	5.4     	-5.18
35:13.4     	-6.87 	4.9     	-5.20
35:14.4     	-6.87 	4.3     	-5.22
35:15.7     	-6.86 	3.8     	-5.23
35:16.1     	-6.87 	3.4     	-5.24
35:17.0     	-6.86 	3.0     	-5.24
35:17.9     	-6.86 	2.7     	-5.26
35:18.8     	-6.82 	2.5     	-5.26
35:19.7     	-6.80 	2.3     	-5.26
35:20.6     	-6.78 	2.1     	-5.26
35:21.5     	-6.79 	2.0     	-5.27
35:22.4     	-6.82 	1.8     	-5.27
35:23.2     	-6.82 	1.6     	-5.26
35:24.1     	-6.86 	1.5     	-5.27
35:25.0     	-6.89 	1.4     	-5.26
35:25.9     	-6.88 	1.2     	-5.25
35:26.8     	-6.89 	1.1     	-5.25
35:27.8     	-6.89 	1.1     	-5.24
35:28.7     	-6.91 	1.1     	-5.25
35:29.6     	-6.92 	1.1     	-5.25
35:30.5     	-6.94 	1.1     	-5.26
35:31.3     	-6.94 	1.1     	-5.26
35:32.2     	-6.94 	1.1     	-5.26
35:33.1     	-6.92 	1.1     	-5.26
35:34.0     	-6.93 	1.1     	-5.27
35:34.9     	-6.91 	1.1     	-5.26
35:35.8     	-6.95 	1.1     	-5.27
35:36.7     	-6.93 	1.1     	-5.27
35:37.6     	-6.94 	1.1     	-5.27
35:38.5     	-6.99 	1.1     	-5.27
35:39.3     	-7.01 	1.1     	-5.27
35:40.2     	-6.98 	1.1     	-5.26
35:41.1     	-6.98 	1.1     	-5.25
35:42.1     	-6.97 	1.1     	-5.25
35:43.5     	-6.96 	1.1     	-5.26
35:43.7     	-6.96 	1.1     	-5.26
35:43.9     	-7.00 	1.1     	-5.26
35:44.8     	-6.99 	1.1     	-5.24
35:45.7     	-7.00 	1.1     	-5.22
35:46.6     	-7.01 	1.1     	-5.22
35:47.4     	-7.00 	1.1     	-5.20
35:48.3     	-7.02 	1.1     	-5.20
35:49.3     	-7.03 	1.2     	-5.21
35:50.1     	-7.03 	1.1     	-5.19
35:51.0     	-7.05 	1.2     	-5.18
35:51.9     	-7.08 	1.2     	-5.17
35:52.8     	-7.11 	1.2     	-5.16
35:53.7     	-7.12 	1.2     	-5.16
35:54.6     	-7.16 	1.2     	-5.17
35:55.4     	-7.15 	1.2     	-5.17
35:56.5     	-7.17 	1.2     	-5.17
35:57.4     	-7.19 	1.2     	-5.18
35:58.2     	-7.19 	1.2     	-5.19
35:59.1     	-7.21 	1.2     	-5.20
36:00.0     	-7.24 	1.2     	-5.21
36:00.9     	-7.28 	1.2     	-5.21
36:01.8     	-7.32 	1.2     	-5.21
36:02.7     	-7.31 	1.2     	-5.21
36:03.6     	-7.31 	1.2     	-5.23
36:04.5     	-7.33 	1.2     	-5.23
36:05.4     	-7.33 	1.2     	-5.23
36:06.2     	-7.38 	1.2     	-5.23
36:07.1     	-7.40 	1.2     	-5.24
36:08.0     	-7.41 	1.2     	-5.25
36:08.9     	-7.46 	1.2     	-5.25
36:09.8     	-7.46 	1.2     	-5.26
36:10.8     	-7.51 	1.2     	-5.26
36:11.7     	-7.55 	1.2     	-5.28
36:12.6     	-7.58 	1.2     	-5.28
36:13.5     	-7.62 	1.2     	-5.31
36:14.3     	-7.69 	1.2     	-5.32
36:15.2     	-7.69 	1.3     	-5.35
36:16.1     	-7.73 	1.3     	-5.37
36:17.0     	-7.75 	1.4     	-5.37
36:17.9     	-7.80 	1.4     	-5.39
36:18.8     	-7.85 	1.4     	-5.41
36:19.7     	-7.85 	1.5     	-5.44
36:20.6     	-7.89 	1.5     	-5.46
36:21.5     	-7.94 	1.6     	-5.47
36:22.3     	-7.96 	1.6     	-5.49
36:23.2     	-7.97 	1.6     	-5.52
36:24.2     	-8.02 	1.6     	-5.54
36:25.1     	-8.06 	1.7     	-5.57
36:26.0     	-8.09 	1.8     	-5.60
36:26.9     	-8.14 	1.9     	-5.61
36:27.8     	-8.17 	1.9     	-5.65
36:28.7     	-8.19 	1.9     	-5.67
36:29.6     	-8.22 	1.9     	-5.71
36:30.4     	-8.23 	2.0     	-5.74
36:31.3     	-8.26 	2.0     	-5.77
36:32.3     	-8.32 	2.1     	-5.79
36:33.1     	-8.31 	2.1     	-5.83
36:34.0     	-8.34 	2.2     	-5.87
36:34.9     	-8.37 	2.3     	-5.90
36:35.8     	-8.40 	2.3     	-5.93
36:36.7     	-8.45 	2.4     	-5.97
36:37.7     	-8.50 	2.4     	-5.99
36:38.5     	-8.52 	2.4     	-6.00
36:39.5     	-8.52 	2.5     	-6.02
36:40.4     	-8.52 	2.5     	-6.04
36:41.2     	-8.55 	2.5     	-6.06
36:42.1     	-8.59 	2.5     	-6.10
36:43.0     	-8.64 	2.5     	-6.13
36:43.9     	-8.69 	2.5     	-6.15
36:45.3     	-8.64 	2.5     	-6.17
36:45.7     	-8.72 	2.5     	-6.21
36:46.6     	-8.73 	2.5     	-6.26
36:47.5     	-8.77 	2.5     	-6.31
36:48.4     	-8.81 	2.5     	-6.35
36:49.2     	-8.83 	2.5     	-6.37
36:50.1     	-8.87 	2.5     	-6.40
36:51.0     	-8.91 	2.5     	-6.43
36:52.0     	-8.94 	2.5     	-6.46
36:52.9     	-8.97 	2.5     	-6.49
36:53.8     	-8.98 	2.5     	-6.51
36:54.7     	-9.01 	2.5     	-6.56
36:55.6     	-9.00 	2.5     	-6.59
36:56.5     	-9.05 	2.5     	-6.61
36:57.3     	-9.08 	2.5     	-6.64
36:58.2     	-9.08 	2.5     	-6.68
36:59.1     	-9.10 	2.5     	-6.70
37:00.0     	-9.15 	2.5     	-6.73
37:00.9     	-9.17 	2.5     	-6.75
37:01.8     	-9.16 	2.5     	-6.79
37:02.7     	-9.20 	2.5     	-6.82
37:03.6     	-9.21 	2.5     	-6.86
37:04.5     	-9.27 	2.5     	-6.90
37:05.3     	-9.32 	2.6     	-6.92
37:06.3     	-9.36 	2.6     	-6.93
37:07.2     	-9.39 	2.6     	-6.96
37:08.1     	-9.40 	2.6     	-6.98
37:09.0     	-9.42 	2.7     	-7.01
37:09.9     	-9.46 	2.6     	-7.04
37:10.8     	-9.46 	2.6     	-7.05
37:11.7     	-9.47 	2.5     	-7.07
37:12.6     	-9.51 	2.5     	-7.11
37:13.4     	-9.56 	2.5     	-7.12
37:14.3     	-9.55 	2.4     	-7.15
37:15.3     	-9.56 	2.4     	-7.20
37:16.1     	-9.59 	2.5     	-7.24
37:17.0     	-9.62 	2.5     	-7.27
37:17.9     	-9.66 	2.6     	-7.30
37:18.8     	-9.68 	2.7     	-7.32
37:19.7     	-9.69 	2.8     	-7.35
37:20.7     	-9.71 	2.8     	-7.37
37:21.5     	-9.75 	2.9     	-7.39
37:22.5     	-9.80 	2.9     	-7.40
37:23.4     	-9.83 	3.0     	-7.43
37:24.2     	-9.84 	2.9     	-7.44
37:25.1     	-9.84 	2.9     	-7.46
37:26.0     	-9.85 	2.9     	-7.49
37:26.9     	-9.87 	2.9     	-7.53
37:27.8     	-9.89 	2.9     	-7.55
37:28.7     	-9.93 	2.9     	-7.57
37:29.6     	-9.97 	2.8     	-7.59
37:30.5     	-9.99 	2.7     	-7.62
37:31.4     	-10.03	2.7     	-7.66
37:32.2     	-10.07	2.7     	-7.70
37:33.1     	-10.06	2.6     	-7.73
37:34.1     	-10.04	2.6     	-7.76
37:35.0     	-10.04	2.7     	-7.78
37:35.9     	-10.03	2.7     	-7.79
37:36.8     	-10.04	2.8     	-7.82
37:37.7     	-10.05	2.9     	-7.84
37:38.6     	-10.08	3.0     	-7.87
37:39.5     	-10.08	3.0     	-7.90
37:40.4     	-10.07	3.1     	-7.91
37:41.2     	-10.10	3.1     	-7.94
37:42.1     	-10.11	3.2     	-7.95
37:43.0     	-10.14	3.3     	-7.95
37:43.9     	-10.19	3.4     	-7.96
37:44.8     	-10.23	3.5     	-7.97
37:45.7     	-10.25	3.5     	-7.98
37:46.6     	-10.28	3.6     	-8.00
37:47.5     	-10.34	3.7     	-8.00
37:48.5     	-10.38	3.7     	-8.01
37:49.3     	-10.40	3.8     	-8.02
37:50.2     	-10.44	3.8     	-8.03
37:51.2     	-10.51	3.9     	-8.06
37:52.0     	-10.55	3.9     	-8.08
37:52.9     	-10.54	3.9     	-8.11
37:53.8     	-10.57	4.0     	-8.15
37:54.7     	-10.62	4.0     	-8.17
37:55.6     	-10.65	4.1     	-8.20
37:56.5     	-10.66	4.1     	-8.22
37:57.3     	-10.72	4.2     	-8.25
37:58.3     	-10.76	4.3     	-8.28
37:59.2     	-10.77	4.3     	-8.30
38:00.0     	-10.77	4.4     	-8.32
38:00.9     	-10.81	4.5     	-8.34
38:01.8     	-10.80	4.5     	-8.35
38:02.8     	-10.80	4.6     	-8.37
38:03.7     	-10.82	4.6     	-8.38
38:04.6     	-10.87	4.6     	-8.39
38:05.5     	-10.92	4.7     	-8.40
38:06.4     	-10.92	4.7     	-8.42
38:07.3     	-10.94	4.7     	-8.43
38:08.1     	-10.97	4.7     	-8.43
38:09.0     	-11.01	4.7     	-8.45
38:09.9     	-11.06	4.7     	-8.48
38:10.8     	-11.07	4.7     	-8.51
38:11.7     	-11.10	4.7     	-8.53
38:12.6     	-11.15	4.7     	-8.56
38:13.5     	-11.15	4.7     	-8.57
38:14.4     	-11.18	4.8     	-8.61
38:15.4     	-11.18	4.8     	-8.63
38:16.2     	-11.22	4.8     	-8.65
38:17.1     	-11.26	4.9     	-8.68
38:18.0     	-11.29	4.9     	-8.69
38:18.9     	-11.29	4.9     	-8.72
38:19.8     	-11.36	4.9     	-8.74
38:20.7     	-11.42	4.8     	-8.76
38:21.5     	-11.42	4.7     	-8.79
38:22.5     	-11.43	4.6     	-8.81
38:23.4     	-11.45	4.6     	-8.84
38:24.2     	-11.46	4.5     	-8.85
38:25.1     	-11.49	4.4     	-8.88
38:26.0     	-11.51	4.3     	-8.92
38:26.9     	-11.52	4.2     	-8.95
38:27.9     	-11.56	4.1     	-8.98
38:28.8     	-11.59	4.1     	-9.02
38:29.7     	-11.61	4.0     	-9.03
38:30.6     	-11.62	3.9     	-9.05
38:31.5     	-11.68	3.8     	-9.08
38:32.3     	-11.72	3.7     	-9.10
38:33.2     	-11.74	3.7     	-9.12
38:34.1     	-11.76	3.6     	-9.16
38:35.0     	-11.81	3.5     	-9.19
38:35.9     	-11.84	3.5     	-9.22
38:36.8     	-11.86	3.4     	-9.24
38:37.7     	-11.86	3.4     	-9.27
38:38.6     	-11.88	3.3     	-9.29
38:39.5     	-11.90	3.3     	-9.32
38:40.3     	-11.97	3.3     	-9.36
38:41.2     	-11.97	3.4     	-9.39
38:42.2     	-11.99	3.4     	-9.42
38:43.1     	-12.01	3.6     	-9.44
38:44.0     	-12.05	3.8     	-9.46
38:44.9     	-12.10	4.1     	-9.50
38:45.7     	-12.10	4.3     	-9.54
38:46.6     	-12.11	4.5     	-9.57
38:47.6     	-12.17	4.7     	-9.59
38:48.4     	-12.23	4.8     	-9.61
38:49.3     	-12.27	4.9     	-9.65
38:50.2     	-12.27	5.0     	-9.67
38:51.1     	-12.30	5.1     	-9.71
38:52.0     	-12.33	5.2     	-9.74
38:53.0     	-12.35	5.2     	-9.77
38:53.8     	-12.37	5.4     	-9.79
38:54.7     	-12.42	5.4     	-9.83
38:55.7     	-12.45	5.5     	-9.86
38:56.5     	-12.48	5.5     	-9.89
38:57.4     	-12.53	5.6     	-9.91
38:58.3     	-12.54	5.6     	-9.93
38:59.2     	-12.54	5.6     	-9.95
39:00.3     	-12.54	5.6     	-9.97
39:01.0     	-12.57	5.6     	-9.99
39:01.8     	-12.61	5.6     	-10.03
39:02.8     	-12.64	5.5     	-10.06
39:03.7     	-12.67	5.4     	-10.09
39:04.5     	-12.71	5.4     	-10.12
39:05.4     	-12.76	5.3     	-10.15
39:06.4     	-12.75	5.3     	-10.17
39:07.3     	-12.77	5.2     	-10.19
39:08.2     	-12.82	5.2     	-10.20
39:09.1     	-12.87	5.2     	-10.22
39:09.9     	-12.86	5.1     	-10.23
39:10.9     	-12.87	5.1     	-10.24
39:11.8     	-12.93	5.1     	-10.27
39:12.6     	-12.93	5.0     	-10.28
39:13.5     	-12.95	5.0     	-10.31
39:14.4     	-12.98	4.9     	-10.33
39:15.3     	-12.99	4.9     	-10.36
39:16.2     	-13.05	4.8     	-10.40
39:17.1     	-13.08	4.8     	-10.43
39:18.2     	-13.11	4.8     	-10.46
39:18.9     	-13.12	4.8     	-10.49
39:19.9     	-13.11	4.7     	-10.50
39:20.7     	-13.13	4.7     	-10.52
39:21.6     	-13.17	4.7     	-10.53
39:22.5     	-13.20	4.7     	-10.54
39:23.4     	-13.24	4.8     	-10.55
39:24.3     	-13.28	4.8     	-10.57
39:25.2     	-13.30	4.7     	-10.61
39:26.1     	-13.33	4.7     	-10.66
39:27.0     	-13.35	4.7     	-10.68
39:27.9     	-13.38	4.8     	-10.69
39:28.7     	-13.44	4.8     	-10.73
39:29.6     	-13.46	4.7     	-10.74
39:30.5     	-13.48	4.7     	-10.78
39:31.4     	-13.53	4.7     	-10.82
39:32.3     	-13.58	4.7     	-10.85
39:33.3     	-13.62	4.7     	-10.88
39:34.2     	-13.65	4.7     	-10.90
39:35.1     	-13.66	4.7     	-10.92
39:36.0     	-13.69	4.7     	-10.93
39:36.8     	-13.72	4.7     	-10.95
39:37.7     	-13.77	4.7     	-10.97
39:38.6     	-13.78	4.7     	-10.99
39:39.5     	-13.81	4.8     	-11.03
39:40.4     	-13.84	4.7     	-11.07
39:41.3     	-13.86	4.7     	-11.10
39:42.2     	-13.88	4.8     	-11.13
39:43.1     	-13.92	4.8     	-11.15
39:44.0     	-13.94	4.8     	-11.17
39:44.8     	-13.94	4.8     	-11.21
39:45.7     	-13.97	4.8     	-11.26
39:46.7     	-14.00	4.8     	-11.30
39:47.6     	-14.05	4.9     	-11.33
39:48.5     	-14.09	4.9     	-11.35
39:49.4     	-14.14	4.9     	-11.39
39:50.3     	-14.15	5.0     	-11.41
39:51.2     	-14.17	5.0     	-11.44
39:52.1     	-14.22	5.0     	-11.47
39:52.9     	-14.22	5.0     	-11.50
39:53.8     	-14.26	5.0     	-11.53
39:54.7     	-14.29	5.0     	-11.56
39:55.6     	-14.30	5.1     	-11.58
39:56.5     	-14.34	5.1     	-11.59
39:57.4     	-14.34	5.1     	-11.61
39:58.3     	-14.38	5.1     	-11.64
39:59.2     	-14.44	5.1     	-11.67
40:00.1     	-14.48	5.1     	-11.70
40:01.0     	-14.50	5.0     	-11.73
40:02.0     	-14.50	4.9     	-11.76
40:02.9     	-14.49	4.9     	-11.79
40:03.7     	-14.52	4.9     	-11.81
40:04.6     	-14.53	4.9     	-11.81
40:05.5     	-14.56	4.8     	-11.84
40:06.4     	-14.61	4.8     	-11.86
40:07.3     	-14.61	4.8     	-11.89
40:08.2     	-14.63	4.7     	-11.92
40:09.1     	-14.54	4.7     	-11.95
40:10.0     	-14.67	4.7     	-11.98
40:10.9     	-14.75	4.7     	-12.03
40:11.7     	-14.75	4.6     	-12.05
40:12.6     	-14.78	4.6     	-12.09
40:13.5     	-14.80	4.6     	-12.12
40:14.4     	-14.83	4.6     	-12.14
40:15.4     	-14.86	4.6     	-12.16
40:16.3     	-14.93	4.6     	-12.19
40:17.2     	-15.00	4.7     	-12.22
40:18.1     	-15.04	4.6     	-12.26
40:19.0     	-15.05	4.6     	-12.28
40:19.8     	-15.04	4.6     	-12.31
40:20.7     	-15.05	4.6     	-12.34
40:21.6     	-15.06	4.5     	-12.35
40:22.5     	-15.06	4.5     	-12.39
40:23.4     	-15.06	4.5     	-12.42
40:24.3     	-15.09	4.4     	-12.44
40:25.2     	-15.14	4.4     	-12.47
40:26.1     	-15.09	4.4     	-12.49
40:27.0     	-15.19	4.4     	-12.53
40:27.8     	-15.22	4.4     	-12.55
40:28.8     	-15.25	4.4     	-12.57
40:29.7     	-15.28	4.4     	-12.59
40:30.6     	-15.32	4.4     	-12.62
40:31.5     	-15.31	4.3     	-12.64
40:32.4     	-15.34	4.3     	-12.65
40:33.3     	-15.38	4.4     	-12.66
40:34.2     	-15.41	4.4     	-12.68
40:35.1     	-15.46	4.4     	-12.70
40:35.9     	-15.47	4.4     	-12.72
40:36.8     	-15.49	4.4     	-12.77
40:37.8     	-15.53	4.4     	-12.80
40:38.6     	-15.56	4.4     	-12.83
40:39.5     	-15.59	4.4     	-12.86
40:40.4     	-15.59	4.4     	-12.89
40:41.3     	-15.59	4.4     	-12.92
40:42.3     	-15.62	4.4     	-12.94
40:43.2     	-15.66	4.4     	-12.97
40:44.0     	-15.70	4.4     	-13.00
40:45.0     	-15.73	4.4     	-13.04
40:45.9     	-15.75	4.4     	-13.07
40:46.7     	-15.76	4.4     	-13.11
40:47.6     	-15.79	4.4     	-13.15
40:48.5     	-15.81	4.4     	-13.18
40:49.4     	-15.79	4.4     	-13.21
40:50.3     	-15.91	4.5     	-13.24
40:51.2     	-15.94	4.5     	-13.27
40:52.0     	-15.94	4.5     	-13.28
40:53.0     	-15.96	4.6     	-13.30
40:53.9     	-16.01	4.6     	-13.33
40:54.7     	-16.06	4.6     	-13.34
40:55.6     	-16.10	4.6     	-13.35
40:56.6     	-16.14	4.7     	-13.36
40:57.5     	-16.16	4.6     	-13.39
40:58.4     	-16.20	4.6     	-13.41
40:59.3     	-16.23	4.6     	-13.41
41:00.2     	-16.22	4.6     	-13.42
41:01.1     	-16.25	4.6     	-13.44
41:02.0     	-16.28	4.6     	-13.46
41:02.9     	-16.27	4.6     	-13.47
41:03.7     	-16.29	4.6     	-13.47
41:04.6     	-16.31	4.5     	-13.49
41:05.5     	-16.35	4.5     	-13.53
41:06.4     	-16.40	4.5     	-13.57
41:07.3     	-16.44	4.5     	-13.59
41:08.2     	-16.47	4.6     	-13.61
41:09.1     	-16.50	4.6     	-13.63
41:10.1     	-16.49	4.6     	-13.67
41:11.0     	-16.53	4.6     	-13.70
41:11.8     	-16.57	4.6     	-13.73
41:12.7     	-16.60	4.6     	-13.77
41:13.6     	-16.62	4.6     	-13.80
41:14.5     	-16.65	4.6     	-13.82
41:15.4     	-16.68	4.6     	-13.85
41:16.3     	-16.72	4.6     	-13.87
41:17.2     	-16.74	4.6     	-13.90
41:18.1     	-16.75	4.6     	-13.93
41:19.0     	-16.74	4.6     	-13.95
41:19.8     	-16.75	4.7     	-14.00
41:20.7     	-16.77	4.6     	-14.03
41:21.7     	-16.79	4.7     	-14.06
41:22.5     	-16.85	4.7     	-14.08
41:23.5     	-16.83	4.7     	-14.10
41:24.4     	-16.86	4.7     	-14.13
41:25.3     	-16.89	4.7     	-14.15
41:26.2     	-16.93	4.7     	-14.18
41:27.1     	-16.94	4.7     	-14.20
41:27.9     	-16.94	4.7     	-14.21
41:28.8     	-16.94	4.8     	-14.23
41:29.8     	-16.97	4.8     	-14.25
41:30.6     	-17.00	4.8     	-14.26
41:31.5     	-17.06	4.8     	-14.30
41:32.4     	-17.08	4.8     	-14.32
41:33.3     	-17.07	4.8     	-14.34
41:34.2     	-17.12	4.8     	-14.37
41:35.1     	-17.16	4.8     	-14.39
41:35.9     	-17.20	4.8     	-14.41
41:36.9     	-17.22	4.8     	-14.42
41:37.9     	-17.22	4.8     	-14.43
41:38.7     	-17.24	4.9     	-14.44
41:39.6     	-17.26	4.9     	-14.46
41:40.5     	-17.29	4.9     	-14.48
41:41.2     	-17.32	4.9     	-14.46
41:41.4     	-17.32	4.9     	-14.50
41:42.3     	-17.34	4.9     	-14.55
41:43.2     	-17.36	4.9     	-14.58
41:44.1     	-17.39	4.9     	-14.61
41:45.0     	-17.43	4.9     	-14.63
41:45.9     	-17.46	4.9     	-14.64
41:46.7     	-17.49	4.9     	-14.65
41:47.6     	-17.52	5.0     	-14.67
41:48.5     	-17.53	5.0     	-14.67
41:49.4     	-17.54	5.0     	-14.69
41:50.4     	-17.55	5.0     	-14.71
41:51.3     	-17.55	5.0     	-14.74
41:52.2     	-17.57	4.9     	-14.77
41:53.1     	-17.60	4.9     	-14.79
41:54.0     	-17.65	4.9     	-14.83
41:54.8     	-17.71	4.9     	-14.85
41:55.7     	-17.76	4.9     	-14.87
41:56.6     	-17.79	4.9     	-14.88
41:57.5     	-17.80	4.9     	-14.91
41:58.4     	-17.81	4.9     	-14.92
41:59.3     	-17.83	4.9     	-14.93
42:00.2     	-17.84	4.9     	-14.94
42:01.1     	-17.84	4.9     	-14.98
42:02.0     	-17.84	4.8     	-14.99
42:02.8     	-17.85	4.8     	-15.01
42:03.8     	-17.89	4.8     	-15.03
42:04.7     	-17.93	4.8     	-15.05
42:05.6     	-17.93	4.8     	-15.07
42:06.5     	-17.96	4.8     	-15.11
42:07.4     	-17.98	4.8     	-15.13
42:08.3     	-18.00	4.8     	-15.14
42:09.2     	-18.03	4.7     	-15.16
42:10.1     	-18.05	4.7     	-15.20
42:10.9     	-18.07	4.7     	-15.25
42:11.8     	-18.11	4.7     	-15.29
42:12.7     	-18.12	4.7     	-15.32
42:13.6     	-18.16	4.7     	-15.37
42:14.5     	-18.21	4.7     	-15.39
42:15.4     	-18.28	4.7     	-15.43
42:16.2     	-18.29	4.7     	-15.45
42:17.3     	-18.32	4.7     	-15.47
42:18.2     	-18.36	4.8     	-15.52
42:19.0     	-18.37	4.8     	-15.55
42:19.9     	-18.40	4.8     	-15.57
42:20.8     	-18.42	4.8     	-15.61
42:21.7     	-18.44	4.8     	-15.63
42:22.6     	-18.47	4.8     	-15.66
42:23.5     	-18.54	4.8     	-15.69
42:24.4     	-18.61	4.9     	-15.70
42:25.3     	-18.65	4.9     	-15.74
42:26.2     	-18.65	4.9     	-15.77
42:27.0     	-18.65	4.9     	-15.80
42:27.9     	-18.71	4.9     	-15.85
42:28.8     	-18.72	4.9     	-15.87
42:29.7     	-18.72	4.9     	-15.90
42:30.6     	-18.77	4.9     	-15.93
42:31.6     	-18.81	4.9     	-15.96
42:32.5     	-18.83	5.0     	-15.98
42:33.4     	-18.87	5.0     	-16.01
42:34.3     	-18.88	5.0     	-16.01
42:35.1     	-18.88	5.0     	-16.01
42:36.0     	-18.87	5.0     	-16.03
42:36.9     	-18.88	5.0     	-16.04
42:37.8     	-18.91	5.0     	-16.05
42:38.7     	-18.93	5.0     	-16.06
42:39.6     	-18.95	5.0     	-16.09
42:40.5     	-18.98	5.1     	-16.14
42:41.4     	-19.00	5.0     	-16.18
42:42.3     	-19.00	5.0     	-16.23
42:43.1     	-19.03	5.1     	-16.26
42:44.0     	-19.06	5.1     	-16.27
42:45.0     	-19.10	5.1     	-16.30
42:45.9     	-19.10	5.1     	-16.31
42:46.8     	-19.14	5.1     	-16.34
42:47.7     	-19.17	5.1     	-16.36
42:48.6     	-19.18	5.2     	-16.39
42:49.5     	-19.18	5.1     	-16.41
42:50.4     	-19.24	5.2     	-16.43
42:51.2     	-19.29	5.2     	-16.45
42:52.2     	-19.30	5.2     	-16.47
42:53.1     	-19.32	5.2     	-16.47
42:53.9     	-19.33	5.2     	-16.50
42:54.8     	-19.38	5.3     	-16.54
42:55.7     	-19.43	5.3     	-16.57
42:56.6     	-19.45	5.3     	-16.60
42:57.5     	-19.44	5.3     	-16.63
42:58.4     	-19.44	5.3     	-16.65
42:59.2     	-19.46	5.3     	-16.67
43:00.3     	-19.49	5.4     	-16.68
43:01.2     	-19.53	5.4     	-16.69
43:01.6     	-19.49	5.4     	-16.69
43:02.0     	-19.56	5.4     	-16.72
43:02.9     	-19.59	5.4     	-16.76
43:03.8     	-19.52	5.4     	-16.78
43:04.7     	-19.66	5.5     	-16.80
43:05.6     	-19.69	5.5     	-16.85
43:06.5     	-19.73	5.5     	-16.87
43:07.4     	-19.72	5.6     	-16.91
43:08.3     	-19.75	5.6     	-16.95
43:09.2     	-19.79	5.7     	-16.99
43:10.0     	-19.81	5.7     	-17.02
43:10.9     	-19.87	5.8     	-17.03
43:11.8     	-19.87	5.8     	-17.05
43:12.8     	-19.87	5.9     	-17.07
43:13.7     	-19.89	5.9     	-17.08
43:14.6     	-19.91	6.0     	-17.09
43:15.5     	-19.96	6.0     	-17.13
43:16.4     	-19.98	6.1     	-17.16
43:17.3     	-19.99	6.1     	-17.17
43:18.1     	-20.03	6.2     	-17.20
43:19.0     	-20.06	6.2     	-17.22
43:19.9     	-20.12	6.3     	-17.23
43:20.8     	-20.18	6.4     	-17.26
43:21.7     	-20.20	6.4     	-17.27
43:22.6     	-20.21	6.4     	-17.30
43:23.5     	-20.21	6.4     	-17.34
43:24.4     	-20.26	6.5     	-17.39
43:25.3     	-20.31	6.5     	-17.43
43:26.1     	-20.28	6.5     	-17.45
43:27.1     	-20.30	6.5     	-17.46
43:28.0     	-20.32	6.5     	-17.49
43:28.9     	-20.34	6.6     	-17.49
43:29.8     	-20.37	6.6     	-17.52
43:30.7     	-20.44	6.6     	-17.54
43:31.6     	-20.47	6.7     	-17.56
43:32.5     	-20.48	6.7     	-17.59
43:33.4     	-20.52	6.7     	-17.62
43:34.2     	-20.56	6.7     	-17.65
43:35.2     	-20.56	6.7     	-17.66
43:36.1     	-20.59	6.7     	-17.69
43:36.9     	-20.61	6.7     	-17.74
43:37.8     	-20.61	6.7     	-17.77
43:38.7     	-20.64	6.7     	-17.82
43:39.6     	-20.66	6.7     	-17.87
43:40.5     	-20.69	6.7     	-17.90
43:41.5     	-20.77	6.8     	-17.94
43:42.3     	-20.79	6.8     	-17.97
43:43.3     	-20.79	6.8     	-17.99
43:44.2     	-20.79	6.9     	-18.02
43:45.0     	-20.80	6.9     	-18.04
43:45.9     	-20.82	7.0     	-18.05
43:46.8     	-20.86	7.1     	-18.08
43:47.7     	-20.91	7.2     	-18.11
43:48.6     	-20.96	7.2     	-18.12
43:49.5     	-20.96	7.3     	-18.15
43:50.3     	-20.94	7.3     	-18.16
43:51.3     	-20.97	7.3     	-18.18
43:52.2     	-20.97	7.3     	-18.18
43:53.0     	-20.96	7.3     	-18.20
43:54.0     	-20.98	7.4     	-18.21
43:54.9     	-21.01	7.4     	-18.22
43:55.8     	-21.03	7.4     	-18.24
43:56.7     	-21.09	7.4     	-18.27
43:57.6     	-21.12	7.4     	-18.28
43:58.4     	-21.12	7.3     	-18.30
43:59.4     	-21.14	7.3     	-18.31
44:00.3     	-21.18	7.4     	-18.35
44:01.1     	-21.19	7.3     	-18.37
44:02.0     	-21.18	7.3     	-18.38
44:02.9     	-21.20	7.3     	-18.40
44:03.8     	-21.23	7.3     	-18.41
44:04.7     	-21.28	7.4     	-18.43
44:05.6     	-21.34	7.4     	-18.46
44:06.5     	-21.34	7.4     	-18.49
44:07.5     	-21.37	7.4     	-18.50
44:08.4     	-21.39	7.4     	-18.52
44:09.2     	-21.42	7.4     	-18.56
44:10.1     	-21.48	7.4     	-18.59
44:11.0     	-21.52	7.4     	-18.61
44:11.9     	-21.50	7.4     	-18.63
44:12.8     	-21.53	7.5     	-18.66
44:13.7     	-21.56	7.5     	-18.67
44:14.6     	-21.59	7.5     	-18.69
44:15.5     	-21.63	7.5     	-18.71
44:16.4     	-21.67	7.5     	-18.74
44:17.3     	-21.70	7.5     	-18.76
44:18.1     	-21.69	7.5     	-18.80
44:19.0     	-21.71	7.4     	-18.82
44:20.0     	-21.75	7.5     	-18.85
44:20.9     	-21.77	7.5     	-18.86
44:21.8     	-21.80	7.5     	-18.90
