Time [mm:ss]	T [°C]	U [%r H]  	Tu Cap [°C]
19:10.1     	12.57 	63.6      	13.10
19:10.9     	12.61 	63.5      	13.11
19:11.8     	12.66 	63.6      	13.11
19:12.7     	12.75 	64.6      	13.12
19:13.6     	12.90 	64.3      	13.13
19:14.5     	13.00 	64.3      	13.14
19:15.4     	12.91 	63.9      	13.14
19:16.3     	12.87 	63.9      	13.15
19:17.2     	12.81 	63.4      	13.16
19:18.1     	12.78 	62.8      	13.17
19:18.9     	12.74 	62.8      	13.17
19:19.8     	12.70 	63.4      	13.18
19:20.9     	12.60 	62.7      	13.19
19:21.7     	12.50 	62.7      	13.19
19:22.6     	12.44 	62.9      	13.19
19:23.5     	12.39 	62.8      	13.20
19:24.4     	12.34 	64.1      	13.20
19:25.3     	12.45 	64.7      	13.20
19:26.2     	12.53 	65.2      	13.20
19:27.0     	12.60 	64.6      	13.20
19:27.9     	12.61 	62.5      	13.20
19:28.8     	12.60 	62.5      	13.20
19:29.7     	12.58 	62.2      	13.20
19:30.7     	12.52 	62.6      	13.20
19:31.6     	12.44 	62.7      	13.19
19:32.5     	12.38 	61.9      	13.19
19:33.4     	12.31 	60.5      	13.18
19:34.3     	12.28 	61.7      	13.17
19:35.1     	12.26 	62.9      	13.15
19:36.0     	12.25 	62.4      	13.14
19:36.9     	12.27 	62.5      	13.13
19:37.8     	12.32 	63.0      	13.12
19:38.7     	12.38 	63.4      	13.11
19:39.6     	12.46 	64.0      	13.11
19:40.5     	12.54 	64.5      	13.10
19:41.4     	12.60 	64.7      	13.10
19:42.3     	12.67 	64.2      	13.10
19:43.2     	12.71 	63.1      	13.10
19:44.1     	12.65 	61.5      	13.10
19:45.0     	12.63 	61.8      	13.11
19:45.9     	12.58 	62.8      	13.11
19:46.8     	12.53 	62.9      	13.11
19:47.7     	12.49 	63.2      	13.11
19:48.6     	12.43 	63.4      	13.12
19:49.5     	12.41 	64.7      	13.12
19:50.4     	12.43 	66.1      	13.12
19:51.2     	12.40 	65.4      	13.12
19:52.1     	12.36 	64.2      	13.12
19:53.0     	12.34 	63.6      	13.12
19:53.9     	12.29 	63.2      	13.12
19:54.8     	12.22 	62.1      	13.11
19:55.7     	12.20 	62.0      	13.10
19:56.6     	12.21 	62.0      	13.10
19:57.6     	12.22 	62.0      	13.09
19:58.5     	12.23 	62.8      	13.08
19:59.3     	12.25 	64.7      	13.08
20:00.2     	12.27 	64.9      	13.07
20:01.1     	12.28 	65.3      	13.07
20:02.0     	12.23 	64.1      	13.06
20:02.9     	12.18 	63.8      	13.05
20:03.8     	12.19 	64.6      	13.04
20:04.7     	12.19 	65.1      	13.03
20:05.6     	12.24 	66.0      	13.03
20:06.5     	12.33 	65.9      	13.02
20:07.3     	12.42 	66.0      	13.02
20:08.2     	12.46 	65.0      	13.01
20:09.1     	12.50 	63.6      	13.01
20:10.0     	12.45 	62.3      	13.01
20:11.0     	12.42 	62.7      	13.01
20:11.9     	12.42 	63.3      	13.00
20:12.8     	12.41 	64.2      	13.00
20:13.7     	12.40 	64.3      	13.00
20:14.6     	12.37 	63.8      	13.00
20:15.4     	12.35 	63.3      	13.00
20:16.3     	12.34 	62.7      	13.00
20:17.2     	12.33 	62.8      	13.00
20:18.1     	12.35 	63.5      	13.03
20:19.0     	12.44 	63.5      	13.03
20:19.9     	12.45 	62.4      	13.04
20:20.8     	12.51 	62.2      	13.05
20:21.7     	12.55 	62.5      	13.03
20:22.6     	12.64 	61.6      	13.07
20:23.4     	12.74 	61.4      	13.14
20:24.4     	12.74 	61.7      	13.20
20:25.3     	12.81 	61.8      	13.23
20:26.2     	12.88 	62.6      	13.25
20:27.1     	12.92 	62.7      	13.27
20:28.0     	12.99 	62.7      	13.28
20:28.9     	13.17 	63.5      	13.31
20:29.8     	13.66 	62.7      	13.34
20:30.7     	13.71 	62.2      	13.35
20:31.5     	13.95 	61.2      	13.37
20:32.4     	14.07 	60.6      	13.39
20:33.3     	14.27 	60.0      	13.42
20:34.2     	14.17 	60.1      	13.45
20:35.1     	13.97 	60.5      	13.47
20:36.0     	13.80 	60.8      	13.50
20:37.0     	13.65 	61.0      	13.52
20:37.9     	13.56 	61.2      	13.56
20:38.8     	13.49 	61.7      	13.57
20:39.6     	13.53 	60.5      	13.59
20:40.5     	13.29 	59.1      	13.58
20:41.4     	12.99 	60.4      	13.57
20:42.3     	12.88 	62.1      	13.58
20:43.2     	12.85 	62.7      	13.59
20:44.1     	12.69 	62.8      	13.60
20:45.0     	12.64 	62.0      	13.61
20:45.9     	12.48 	60.1      	13.62
20:46.8     	12.44 	62.1      	13.63
20:47.6     	12.33 	61.7      	13.63
20:48.5     	12.20 	61.7      	13.61
20:49.5     	12.08 	64.4      	13.60
20:50.4     	12.14 	65.2      	13.60
20:51.3     	12.25 	65.6      	13.58
20:52.2     	12.35 	64.9      	13.57
20:53.1     	12.22 	63.5      	13.54
20:54.0     	12.27 	63.6      	13.50
20:54.9     	12.46 	62.9      	13.48
20:55.7     	12.58 	61.6      	13.46
20:56.6     	12.60 	61.7      	13.44
20:57.5     	12.49 	62.3      	13.43
20:58.4     	12.42 	63.1      	13.42
20:59.3     	12.34 	62.6      	13.41
21:00.6     	12.26 	62.0      	13.41
21:01.1     	12.46 	62.9      	13.38
21:02.0     	12.57 	62.1      	13.41
21:02.9     	12.67 	61.6      	13.44
21:03.8     	12.86 	62.6      	13.50
21:04.7     	13.09 	62.4      	13.54
21:05.7     	13.15 	62.3      	13.58
21:06.5     	13.12 	60.8      	13.61
21:07.4     	13.01 	60.9      	13.63
21:08.3     	12.88 	59.8      	13.64
21:09.2     	12.60 	60.6      	13.67
21:10.1     	12.65 	61.2      	13.68
21:11.0     	12.55 	59.6      	13.67
21:11.8     	12.64 	59.5      	13.66
21:12.7     	12.71 	59.1      	13.64
21:13.7     	12.48 	59.6      	13.62
21:14.5     	12.31 	60.9      	13.59
21:15.4     	12.25 	60.9      	13.57
21:16.4     	12.21 	62.0      	13.55
21:17.3     	12.07 	62.0      	13.52
21:18.2     	12.01 	62.4      	13.51
21:19.1     	11.93 	61.7      	13.48
21:19.9     	11.99 	62.1      	13.45
21:20.8     	12.00 	63.7      	13.42
21:21.8     	12.12 	65.1      	13.39
21:22.6     	12.24 	65.4      	13.36
21:23.5     	12.12 	62.7      	13.34
21:24.4     	12.19 	63.7      	13.32
21:25.3     	12.17 	63.0      	13.32
21:26.2     	12.14 	63.9      	13.29
21:27.1     	12.26 	66.3      	13.23
21:28.3     	12.39 	62.9      	13.20
21:28.9     	12.03 	61.8      	13.18
21:29.9     	11.91 	61.1      	13.17
21:30.7     	11.89 	62.5      	13.15
21:31.6     	11.95 	63.4      	13.14
21:32.5     	11.96 	62.3      	13.13
21:33.4     	11.95 	61.3      	13.12
21:34.3     	11.95 	61.8      	13.13
21:35.2     	12.02 	62.1      	13.12
21:36.0     	12.08 	62.4      	13.12
21:36.9     	12.17 	63.4      	13.13
21:37.8     	12.30 	63.5      	13.14
21:38.7     	12.37 	63.9      	13.16
21:39.6     	12.36 	63.7      	13.17
21:40.5     	12.35 	63.6      	13.18
21:41.5     	12.38 	62.7      	13.20
21:42.4     	12.37 	62.7      	13.21
21:43.3     	12.37 	63.2      	13.23
21:44.1     	12.40 	62.9      	13.24
21:45.0     	12.54 	63.2      	13.26
21:46.0     	12.52 	62.1      	13.28
21:46.8     	12.45 	60.6      	13.29
21:47.7     	12.39 	60.2      	13.30
21:48.6     	12.30 	60.5      	13.31
21:49.5     	12.30 	60.9      	13.33
21:50.4     	12.27 	61.1      	13.32
21:51.3     	12.24 	61.2      	13.33
21:52.1     	12.23 	61.7      	13.33
21:53.1     	12.19 	61.6      	13.34
21:54.0     	12.24 	61.7      	13.34
21:54.9     	12.23 	62.0      	13.34
21:55.8     	12.13 	61.9      	13.34
21:56.7     	12.22 	62.0      	13.35
21:58.1     	12.31 	62.0      	13.35
21:58.3     	12.31 	62.0      	13.35
21:58.5     	12.34 	62.8      	13.35
21:59.4     	12.38 	63.7      	13.36
22:00.3     	12.56 	64.4      	13.38
22:01.2     	12.61 	64.1      	13.39
22:02.1     	12.64 	64.1      	13.41
22:02.9     	12.61 	62.9      	13.43
22:03.8     	12.57 	62.6      	13.44
22:04.7     	12.53 	62.5      	13.46
22:05.6     	12.63 	63.2      	13.48
22:06.5     	12.71 	63.0      	13.50
22:07.4     	12.64 	62.7      	13.51
22:08.4     	12.54 	61.8      	13.53
22:09.3     	12.49 	60.9      	13.55
22:10.2     	12.53 	62.5      	13.57
22:11.0     	12.46 	61.9      	13.58
22:11.9     	12.53 	61.9      	13.60
22:12.8     	12.56 	62.2      	13.63
22:13.7     	12.63 	61.7      	13.65
22:14.6     	12.57 	62.1      	13.66
22:15.5     	12.46 	62.1      	13.68
22:16.4     	12.51 	62.3      	13.71
22:17.3     	12.35 	60.5      	13.73
22:18.2     	12.21 	59.6      	13.75
22:19.0     	12.17 	59.9      	13.77
22:19.9     	12.17 	60.2      	13.78
22:20.8     	12.19 	60.3      	13.80
22:21.8     	12.18 	60.7      	13.81
22:22.7     	12.19 	60.4      	13.80
22:23.6     	12.20 	60.7      	13.82
22:24.5     	12.26 	61.3      	13.82
22:25.4     	12.33 	61.5      	13.79
22:26.3     	12.32 	61.6      	13.83
22:27.2     	12.32 	61.7      	13.82
22:28.0     	12.40 	62.5      	13.83
22:28.9     	12.44 	62.3      	13.82
22:29.8     	12.47 	62.2      	13.82
22:30.7     	12.44 	61.9      	13.81
22:31.6     	12.41 	61.8      	13.80
22:32.5     	12.45 	62.4      	13.79
22:33.4     	12.52 	62.5      	13.78
22:34.3     	12.46 	60.5      	13.77
22:35.3     	12.29 	60.0      	13.76
22:36.1     	12.25 	60.3      	13.74
22:37.0     	12.25 	60.5      	13.72
22:37.9     	12.19 	60.6      	13.70
22:38.8     	12.22 	61.0      	13.69
22:39.7     	12.25 	60.3      	13.65
22:40.6     	12.11 	59.5      	13.61
22:41.5     	11.89 	59.3      	13.56
22:42.4     	11.75 	60.2      	13.51
22:43.3     	11.62 	60.0      	13.45
22:44.1     	11.53 	60.2      	13.37
22:45.0     	11.48 	60.3      	13.30
22:45.9     	11.43 	60.5      	13.24
22:46.8     	11.32 	60.2      	13.17
22:47.8     	11.19 	60.0      	13.09
22:48.7     	11.04 	60.1      	13.01
22:49.6     	10.98 	60.5      	12.93
22:50.5     	10.95 	60.6      	12.85
22:51.4     	10.92 	61.0      	12.77
22:52.2     	10.89 	61.1      	12.69
22:53.1     	10.85 	61.4      	12.62
22:54.1     	10.84 	61.5      	12.54
22:54.9     	10.81 	62.0      	12.44
22:55.8     	10.79 	61.9      	12.38
22:56.7     	10.74 	62.0      	12.31
22:57.6     	10.67 	62.1      	12.25
22:58.5     	10.52 	62.1      	12.17
22:59.4     	10.47 	61.8      	12.10
23:00.3     	10.38 	62.0      	12.02
23:01.3     	10.25 	61.9      	11.95
23:02.2     	10.18 	62.2      	11.88
23:03.0     	10.07 	61.9      	11.81
23:03.9     	9.95  	61.8      	11.72
23:04.8     	9.88  	61.8      	11.62
23:05.7     	9.82  	61.8      	11.55
23:06.6     	9.74  	62.2      	11.46
23:07.5     	9.70  	62.6      	11.39
23:08.3     	9.65  	63.0      	11.32
23:09.3     	9.61  	63.3      	11.25
23:10.2     	9.54  	63.2      	11.19
23:11.0     	9.50  	63.7      	11.10
23:11.9     	9.50  	63.7      	11.02
23:12.8     	9.47  	63.7      	10.95
23:13.8     	9.42  	63.8      	10.88
23:14.7     	9.39  	64.0      	10.81
23:15.6     	9.36  	64.0      	10.75
23:16.5     	9.33  	64.1      	10.70
23:17.3     	9.32  	64.1      	10.66
23:18.2     	9.27  	64.1      	10.63
23:19.1     	9.21  	64.1      	10.58
23:20.0     	9.12  	64.4      	10.54
23:20.9     	9.05  	64.6      	10.49
23:21.8     	8.99  	64.8      	10.43
23:22.7     	8.92  	64.7      	10.36
23:23.6     	8.87  	65.0      	10.29
23:24.4     	8.81  	65.2      	10.23
23:25.3     	8.78  	65.2      	10.18
23:26.2     	8.73  	65.4      	10.12
23:27.2     	8.67  	65.6      	10.07
23:28.1     	8.61  	65.9      	10.02
23:29.0     	8.58  	65.1      	9.97
23:29.9     	8.56  	64.9      	9.93
23:30.8     	8.52  	65.1      	9.89
23:31.7     	8.52  	65.2      	9.83
23:32.5     	8.51  	65.3      	9.80
23:33.4     	8.46  	65.5      	9.77
23:34.4     	8.43  	65.6      	9.73
23:35.2     	8.38  	65.8      	9.68
23:36.1     	8.32  	65.9      	9.64
23:37.0     	8.25  	65.6      	9.58
23:37.9     	8.20  	65.7      	9.53
23:38.8     	8.15  	65.6      	9.49
23:39.7     	8.10  	65.8      	9.45
23:40.6     	8.06  	66.1      	9.40
23:41.5     	8.01  	66.2      	9.35
23:42.5     	7.98  	66.5      	9.31
23:43.3     	7.92  	66.8      	9.25
23:44.2     	7.86  	66.5      	9.20
23:45.1     	7.82  	66.9      	9.16
23:46.0     	7.77  	67.3      	9.12
23:46.9     	7.70  	67.7      	9.07
23:47.8     	7.69  	67.6      	9.04
23:48.7     	7.69  	67.4      	9.00
23:49.5     	7.69  	67.4      	8.94
23:50.5     	7.68  	67.5      	8.90
23:51.3     	7.67  	67.6      	8.88
23:52.2     	7.65  	67.7      	8.84
23:53.2     	7.64  	67.6      	8.81
23:54.1     	7.62  	67.6      	8.80
23:55.0     	7.56  	67.7      	8.78
23:55.9     	7.55  	67.8      	8.72
23:56.7     	7.51  	67.8      	8.69
23:57.6     	7.48  	67.7      	8.65
23:58.6     	7.47  	67.5      	8.62
23:59.4     	7.44  	67.5      	8.58
24:00.3     	7.40  	67.5      	8.56
24:01.2     	7.35  	67.6      	8.53
24:02.1     	7.31  	67.7      	8.50
24:03.0     	7.24  	68.0      	8.46
24:03.9     	7.21  	68.0      	8.42
24:04.8     	7.18  	67.9      	8.39
24:05.8     	7.12  	68.1      	8.35
24:06.7     	7.10  	68.2      	8.30
24:07.5     	7.06  	68.4      	8.27
24:08.4     	6.98  	68.8      	8.23
24:09.3     	6.91  	69.1      	8.20
24:10.2     	6.87  	69.0      	8.16
24:11.1     	6.87  	68.9      	8.13
24:12.0     	6.86  	68.8      	8.10
24:12.8     	6.81  	68.9      	8.07
24:13.8     	6.77  	68.6      	8.04
24:14.7     	6.79  	67.1      	8.01
24:15.5     	6.79  	66.5      	7.98
24:16.4     	6.76  	66.3      	7.95
24:17.3     	6.73  	66.1      	7.91
24:18.2     	6.70  	65.8      	7.87
24:19.2     	6.64  	66.2      	7.83
24:20.1     	6.59  	66.0      	7.78
24:21.0     	6.65  	64.0      	7.75
24:21.9     	6.65  	64.2      	7.73
24:22.8     	6.55  	65.6      	7.69
24:23.6     	6.45  	66.2      	7.66
24:24.5     	6.38  	66.1      	7.63
24:25.4     	6.36  	65.2      	7.60
24:26.3     	6.31  	64.7      	7.57
24:27.2     	6.31  	64.3      	7.55
24:28.1     	6.31  	64.0      	7.53
24:29.0     	6.31  	63.7      	7.49
24:29.9     	6.27  	63.3      	7.46
24:30.8     	6.20  	63.6      	7.43
24:31.7     	6.14  	63.9      	7.40
24:32.6     	6.10  	64.0      	7.37
24:33.5     	6.04  	64.3      	7.33
24:34.4     	5.99  	64.5      	7.29
24:35.3     	5.95  	64.7      	7.26
24:36.2     	5.89  	65.0      	7.22
24:37.0     	5.83  	65.1      	7.18
24:38.0     	5.76  	65.3      	7.14
24:38.9     	5.71  	65.3      	7.09
24:39.7     	5.68  	65.3      	7.04
24:40.6     	5.65  	65.2      	6.99
24:41.5     	5.61  	65.2      	6.95
24:42.4     	5.54  	65.4      	6.91
24:43.3     	5.50  	65.5      	6.87
24:44.2     	5.46  	65.4      	6.82
24:45.2     	5.41  	65.5      	6.78
24:46.1     	5.35  	65.8      	6.73
24:47.0     	5.28  	66.0      	6.68
24:47.8     	5.25  	65.6      	6.64
24:48.7     	5.24  	65.5      	6.61
24:49.6     	5.23  	64.5      	6.57
24:50.5     	5.23  	64.1      	6.51
24:51.4     	5.21  	63.9      	6.46
24:52.3     	5.16  	64.0      	6.43
24:53.2     	5.11  	64.4      	6.39
24:54.1     	5.08  	64.3      	6.37
24:55.0     	5.04  	64.3      	6.34
24:55.2     	5.04  	64.3      	6.34
24:55.8     	5.04  	63.1      	6.30
24:56.7     	5.03  	62.4      	6.26
24:57.6     	5.04  	60.6      	6.23
24:58.6     	5.07  	59.0      	6.19
24:59.5     	5.04  	59.0      	6.16
25:00.4     	5.01  	58.2      	6.13
25:01.3     	4.96  	58.2      	6.10
25:02.2     	4.91  	58.7      	6.06
25:03.1     	4.85  	58.5      	6.04
25:03.9     	4.80  	58.3      	6.00
25:04.8     	4.78  	58.0      	5.97
25:05.7     	4.72  	58.7      	5.93
25:06.6     	4.65  	58.8      	5.90
25:07.5     	4.62  	58.6      	5.87
25:08.4     	4.58  	58.6      	5.84
25:09.3     	4.57  	58.7      	5.80
25:10.2     	4.55  	58.6      	5.76
25:11.2     	4.48  	58.8      	5.73
25:12.0     	4.42  	59.2      	5.71
25:13.4     	4.35  	59.5      	5.69
25:13.6     	4.35  	59.5      	5.69
25:13.8     	4.33  	59.6      	5.63
25:14.7     	4.27  	59.6      	5.59
25:15.6     	4.23  	59.6      	5.55
25:16.5     	4.19  	59.5      	5.52
25:17.4     	4.17  	59.3      	5.47
25:18.3     	4.13  	59.3      	5.43
25:19.2     	4.08  	59.2      	5.39
25:20.0     	4.05  	59.1      	5.35
25:20.9     	4.00  	59.2      	5.31
25:21.8     	3.96  	59.3      	5.26
25:22.7     	3.92  	59.3      	5.22
25:23.7     	3.89  	59.5      	5.20
25:24.6     	3.84  	59.5      	5.16
25:25.5     	3.79  	59.6      	5.13
25:26.4     	3.69  	60.0      	5.09
25:27.3     	3.66  	60.0      	5.07
25:28.1     	3.63  	60.1      	5.03
25:29.0     	3.58  	60.3      	4.98
25:29.9     	3.52  	60.5      	4.95
25:30.8     	3.47  	60.6      	4.91
25:31.7     	3.43  	60.7      	4.86
25:32.6     	3.37  	60.6      	4.81
25:33.4     	3.31  	61.0      	4.76
25:34.5     	3.27  	61.0      	4.69
25:35.4     	3.24  	60.9      	4.65
25:36.2     	3.19  	61.1      	4.60
25:37.1     	3.14  	61.3      	4.55
25:38.0     	3.08  	61.5      	4.50
25:38.9     	3.02  	61.7      	4.44
25:39.8     	2.93  	61.8      	4.40
25:40.7     	2.88  	61.7      	4.35
25:41.5     	2.84  	61.8      	4.30
25:42.5     	2.79  	61.9      	4.24
25:43.4     	2.75  	61.9      	4.19
25:44.2     	2.69  	62.1      	4.14
25:45.1     	2.64  	62.3      	4.10
25:46.0     	2.61  	62.4      	4.05
25:47.0     	2.59  	62.4      	4.01
25:47.9     	2.55  	62.4      	3.97
25:48.8     	2.50  	62.5      	3.93
25:49.6     	2.46  	62.6      	3.89
25:50.5     	2.41  	62.7      	3.84
25:51.5     	2.35  	62.8      	3.79
25:52.3     	2.28  	62.8      	3.74
25:53.2     	2.24  	62.8      	3.70
25:54.1     	2.21  	62.8      	3.64
25:55.0     	2.18  	62.8      	3.57
25:55.9     	2.13  	62.7      	3.52
25:56.8     	2.10  	62.7      	3.47
25:57.7     	2.05  	62.7      	3.43
25:58.6     	2.00  	62.8      	3.38
25:59.6     	1.95  	62.9      	3.35
26:00.4     	1.90  	63.0      	3.31
26:01.3     	1.87  	63.0      	3.28
26:02.2     	1.83  	63.1      	3.26
26:03.1     	1.79  	63.1      	3.22
26:04.0     	1.79  	62.9      	3.19
26:04.9     	1.78  	62.9      	3.15
26:05.8     	1.73  	63.0      	3.10
26:06.7     	1.67  	63.0      	3.15
26:07.6     	1.65  	63.1      	3.04
26:08.5     	1.65  	62.4      	3.01
26:09.3     	1.63  	62.3      	2.98
26:10.2     	1.60  	62.3      	2.94
26:11.1     	1.56  	62.4      	2.91
26:12.1     	1.53  	62.5      	2.88
26:13.0     	1.49  	62.6      	2.84
26:13.9     	1.44  	62.6      	2.81
26:14.8     	1.40  	62.6      	2.77
26:15.7     	1.43  	61.9      	2.74
26:16.6     	1.43  	61.6      	2.71
26:17.4     	1.43  	61.3      	2.68
26:18.3     	1.44  	60.4      	2.66
26:19.2     	1.47  	59.8      	2.62
26:20.1     	1.48  	59.0      	2.60
26:21.0     	1.59  	56.0      	2.58
26:21.9     	1.81  	51.5      	2.57
26:22.8     	2.09  	47.6      	2.57
26:23.7     	2.28  	44.2      	2.58
26:24.6     	2.50  	40.9      	2.60
26:25.5     	2.69  	37.3      	2.63
26:26.4     	2.99  	32.9      	2.66
26:27.3     	3.22  	30.1      	2.71
26:28.2     	3.36  	28.5      	2.75
26:29.1     	3.46  	27.5      	2.80
26:30.0     	3.55  	26.5      	2.87
26:30.9     	3.63  	25.2      	2.94
26:31.8     	3.71  	23.7      	3.01
26:32.7     	3.82  	22.0      	3.08
26:33.5     	3.92  	19.4      	3.16
26:34.4     	4.07  	16.9      	3.24
26:35.3     	4.16  	15.1      	3.33
26:36.2     	4.22  	13.4      	3.41
26:37.1     	4.24  	12.4      	3.50
26:38.1     	4.25  	11.4      	3.58
26:38.9     	4.25  	10.4      	3.66
26:39.8     	4.28  	9.4       	3.74
26:40.8     	4.28  	8.7       	3.81
26:41.6     	4.29  	8.3       	3.88
26:42.5     	4.31  	7.8       	3.95
26:43.4     	4.31  	7.6       	4.01
26:44.3     	4.30  	7.3       	4.08
26:45.2     	4.26  	7.1       	4.15
26:46.1     	4.23  	6.8       	4.20
26:46.9     	4.24  	6.5       	4.24
26:47.9     	4.24  	6.9       	4.29
26:48.1     	4.24  	5.4       	4.29
26:48.7     	4.40  	4.3       	4.34
26:49.7     	4.49  	3.5       	4.38
26:50.6     	4.57  	2.9       	4.43
26:51.5     	4.60  	2.6       	4.48
26:52.4     	4.61  	2.4       	4.52
26:53.3     	4.62  	2.1       	4.57
26:54.2     	4.62  	1.9       	4.61
26:55.0     	4.60  	1.7       	4.66
26:55.9     	4.56  	1.6       	4.69
26:56.9     	4.56  	1.3       	4.73
26:57.7     	4.57  	1.0       	4.76
26:58.6     	4.58  	1.0       	4.79
26:59.5     	4.58  	1.0       	4.82
27:00.4     	4.57  	1.0       	4.85
27:01.3     	4.59  	1.0       	4.88
27:02.2     	4.59  	1.0       	4.90
27:03.0     	4.58  	1.0       	4.93
27:04.0     	4.62  	1.0       	4.96
27:05.0     	4.64  	1.0       	4.98
27:05.8     	4.64  	1.0       	5.01
27:06.7     	4.66  	1.0       	5.04
27:07.6     	4.69  	1.0       	5.06
27:08.5     	4.70  	1.0       	5.09
27:09.4     	4.73  	1.0       	5.10
27:10.3     	4.77  	1.1       	5.11
27:11.1     	4.79  	1.1       	5.12
27:12.1     	4.79  	1.2       	5.14
27:13.0     	4.79  	1.1       	5.16
27:13.8     	4.76  	1.2       	5.18
27:14.7     	4.75  	1.1       	5.20
27:15.6     	4.73  	1.0       	5.22
27:16.6     	4.70  	1.0       	5.23
27:17.5     	4.68  	1.0       	5.24
27:18.4     	4.68  	1.0       	5.24
27:19.2     	4.66  	1.0       	5.24
27:20.2     	4.64  	1.0       	5.25
27:21.1     	4.63  	1.0       	5.25
27:21.9     	4.65  	1.0       	5.26
27:22.8     	4.64  	1.0       	5.27
27:23.7     	4.59  	1.0       	5.27
27:24.6     	4.57  	1.1       	5.28
27:25.5     	4.52  	1.1       	5.29
27:26.4     	4.49  	1.1       	5.29
27:27.3     	4.48  	1.1       	5.29
27:28.2     	4.46  	1.1       	5.29
27:29.1     	4.43  	1.1       	5.29
27:30.0     	4.40  	1.1       	5.29
27:30.9     	4.39  	1.1       	5.29
27:31.8     	4.39  	1.1       	5.29
27:32.7     	4.42  	1.1       	5.27
27:33.6     	4.41  	1.1       	5.27
27:34.5     	4.42  	1.1       	5.27
27:34.9     	4.43  	1.1       	5.26
27:35.4     	4.40  	1.1       	5.26
27:36.3     	4.40  	1.1       	5.26
27:37.2     	4.41  	1.1       	5.25
27:38.0     	4.41  	1.1       	5.25
27:38.9     	4.39  	1.1       	5.24
27:39.8     	4.38  	1.1       	5.24
27:40.7     	4.39  	1.1       	5.23
27:41.6     	4.39  	1.1       	5.23
27:42.6     	4.41  	1.2       	5.22
27:43.5     	4.40  	1.4       	5.21
27:44.4     	4.39  	1.7       	5.21
27:45.3     	4.39  	1.9       	5.21
27:46.1     	4.37  	2.0       	5.22
27:47.0     	4.37  	1.8       	5.23
27:47.9     	4.39  	1.4       	5.22
27:48.8     	4.42  	1.2       	5.22
27:49.7     	4.41  	1.5       	5.21
27:50.6     	4.39  	2.3       	5.21
27:51.5     	4.37  	3.2       	5.20
27:52.4     	4.37  	4.3       	5.19
27:53.3     	4.36  	5.4       	5.18
27:54.1     	4.39  	5.8       	5.18
27:55.0     	4.41  	5.7       	5.18
27:56.0     	4.46  	5.3       	5.18
27:56.9     	4.46  	4.6       	5.18
27:57.8     	4.50  	3.7       	5.19
27:58.7     	4.52  	3.3       	5.19
27:59.6     	4.53  	3.0       	5.19
28:00.5     	4.54  	2.7       	5.19
28:01.4     	4.58  	2.6       	5.20
28:02.2     	4.63  	2.6       	5.21
28:03.1     	4.64  	2.4       	5.21
28:04.0     	4.63  	2.0       	5.22
28:05.1     	4.62  	1.7       	5.23
28:05.8     	4.65  	1.5       	5.23
28:06.7     	4.68  	1.5       	5.23
28:07.6     	4.69  	1.4       	5.24
28:08.5     	4.71  	1.5       	5.25
28:09.4     	4.73  	1.7       	5.26
28:10.3     	4.74  	1.8       	5.28
28:11.2     	4.73  	2.2       	5.30
28:12.1     	4.74  	2.8       	5.32
28:13.0     	4.73  	4.8       	5.34
28:13.9     	4.71  	6.9       	5.36
28:14.8     	4.71  	8.4       	5.38
28:15.7     	4.67  	9.5       	5.39
28:16.6     	4.64  	10.4      	5.40
28:17.5     	4.62  	11.8      	5.42
28:18.3     	4.59  	12.9      	5.42
28:19.2     	4.58  	13.8      	5.42
28:20.2     	4.56  	15.3      	5.43
28:21.0     	4.54  	16.0      	5.43
28:21.9     	4.51  	16.8      	5.43
28:22.9     	4.48  	17.5      	5.43
28:23.8     	4.44  	18.1      	5.42
28:24.7     	4.40  	18.8      	5.43
28:24.9     	4.40  	18.5      	5.42
28:25.6     	4.40  	19.1      	5.41
28:26.4     	4.35  	19.6      	5.40
28:27.3     	4.31  	19.9      	5.40
28:28.3     	4.27  	20.4      	5.39
28:29.1     	4.23  	20.8      	5.37
28:30.0     	4.20  	21.1      	5.35
28:30.9     	4.19  	21.3      	5.33
28:31.8     	4.15  	21.6      	5.31
28:32.7     	4.13  	21.9      	5.29
28:33.6     	4.11  	22.2      	5.26
28:34.4     	4.07  	22.6      	5.25
28:35.4     	4.06  	23.0      	5.23
28:36.4     	4.04  	23.3      	5.21
28:37.2     	4.01  	23.7      	5.19
28:38.1     	3.97  	24.0      	5.16
28:39.0     	3.93  	24.3      	5.12
28:39.9     	3.90  	24.5      	5.09
28:40.8     	3.89  	24.7      	5.07
28:41.7     	3.89  	24.8      	5.05
28:42.6     	3.88  	25.2      	5.04
28:43.5     	3.88  	25.4      	5.02
28:44.4     	3.87  	25.6      	4.99
28:45.2     	3.85  	25.8      	4.97
28:46.1     	3.82  	25.9      	4.95
28:47.0     	3.82  	26.0      	4.93
28:47.9     	3.80  	26.1      	4.90
28:48.8     	3.78  	26.2      	4.89
28:49.8     	3.80  	26.2      	4.88
28:50.7     	3.79  	26.2      	4.88
28:51.6     	3.78  	26.2      	4.87
28:52.5     	3.77  	26.3      	4.87
28:53.3     	3.74  	26.4      	4.86
28:54.2     	3.73  	26.4      	4.85
28:55.1     	3.69  	26.5      	4.84
28:56.0     	3.68  	26.5      	4.83
28:56.9     	3.66  	26.5      	4.82
28:57.8     	3.65  	26.6      	4.81
28:58.7     	3.67  	26.6      	4.80
28:59.6     	3.67  	26.6      	4.78
