Time [mm:ss]	T [°C]	U [%r H]    	Tu Cap [°C]
32:41.3     	-11.98	100.0       	-1.46
32:42.1     	-11.90	100.0       	-1.63
32:43.0     	-11.85	100.0       	-1.67
32:44.0     	-11.79	100.0       	-1.65
32:44.8     	-11.79	100.0       	-1.57
32:45.7     	-11.76	100.0       	-1.47
32:46.6     	-11.74	100.0       	-1.41
32:47.5     	-11.76	100.0       	-1.52
32:48.4     	-11.79	100.0       	-1.54
32:49.3     	-11.78	100.0       	-1.51
32:50.4     	-11.78	100.0       	-1.49
32:51.0     	-11.86	100.0       	-1.42
32:52.0     	-11.85	100.0       	-1.43
32:52.8     	-11.88	100.0       	-1.54
32:53.8     	-11.90	100.0       	-1.55
32:54.7     	-11.88	100.0       	-1.81
32:55.6     	-12.03	100.0       	-1.74
32:56.5     	-12.05	100.0       	-1.72
32:57.4     	-12.11	100.0       	-1.70
32:58.2     	-12.13	100.0       	-1.63
32:59.2     	-12.17	100.0       	-1.66
33:00.1     	-12.20	100.0       	-1.65
33:00.9     	-12.24	100.0       	-1.58
33:01.8     	-12.25	100.0       	-1.60
33:02.7     	-12.30	100.0       	-1.62
33:03.4     	-12.25	100.0       	-1.62
33:03.6     	-12.34	100.0       	-1.77
33:04.5     	-12.38	100.0       	-1.79
33:05.4     	-12.41	100.0       	-1.74
33:06.2     	-12.47	100.0       	-1.69
33:07.2     	-12.49	100.0       	-1.68
33:08.2     	-12.53	100.0       	-1.73
33:09.0     	-12.56	100.0       	-1.71
33:09.9     	-12.60	100.0       	-1.77
33:10.8     	-12.64	100.0       	-1.80
33:11.7     	-12.68	100.0       	-1.97
33:12.6     	-12.74	100.0       	-2.13
33:13.5     	-12.78	100.0       	-2.12
33:14.3     	-12.84	100.0       	-2.07
33:15.3     	-12.85	100.0       	-2.07
33:16.2     	-12.85	100.0       	-2.14
33:17.0     	-12.81	100.0       	-2.31
33:17.9     	-12.83	100.0       	-2.64
33:18.8     	-12.86	100.0       	-2.56
33:19.7     	-12.90	100.0       	-2.54
33:20.7     	-12.94	100.0       	-2.51
33:21.6     	-12.98	100.0       	-2.56
33:22.4     	-13.03	100.0       	-2.62
33:23.4     	-13.05	100.0       	-2.70
33:24.3     	-13.08	100.0       	-2.94
33:25.1     	-13.12	100.0       	-3.19
33:26.0     	-13.16	100.0       	-3.22
33:26.9     	-13.19	100.0       	-3.32
33:27.8     	-13.21	100.0       	-3.31
33:28.7     	-13.21	100.0       	-3.36
33:29.6     	-13.24	100.0       	-3.45
33:30.5     	-13.26	100.0       	-3.60
33:31.4     	-13.28	100.0       	-3.78
33:32.3     	-13.32	100.0       	-3.93
33:33.1     	-13.36	100.0       	-3.96
33:34.0     	-13.42	100.0       	-4.06
33:35.0     	-13.46	100.0       	-4.27
33:35.9     	-13.52	100.0       	-4.47
33:36.8     	-13.58	100.0       	-4.62
33:37.7     	-13.62	100.0       	-4.86
33:38.6     	-13.65	100.0       	-5.02
33:39.5     	-13.68	100.0       	-5.11
33:40.4     	-13.70	100.0       	-5.34
33:41.2     	-13.72	100.0       	-5.62
33:42.1     	-13.76	100.0       	-5.74
33:43.0     	-13.79	100.0       	-5.91
33:43.9     	-13.83	100.0       	-6.03
33:44.8     	-13.84	100.0       	-6.10
33:45.7     	-13.87	100.0       	-6.20
33:46.6     	-13.88	100.0       	-6.34
33:47.9     	-13.89	100.0       	-6.47
33:48.2     	-13.89	100.0       	-6.47
33:48.5     	-13.90	100.0       	-6.71
33:49.3     	-13.89	100.0       	-6.83
33:50.2     	-13.84	100.0       	-7.01
33:51.1     	-13.82	100.0       	-7.18
33:52.0     	-13.81	100.0       	-7.37
33:52.9     	-13.81	100.0       	-7.54
33:53.8     	-13.83	100.0       	-7.79
33:54.7     	-13.88	100.0       	-8.03
33:55.6     	-13.90	100.0       	-8.17
33:56.5     	-13.93	100.0       	-8.32
33:57.3     	-13.96	100.0       	-8.48
33:58.2     	-14.00	100.0       	-8.69
33:59.1     	-14.06	100.0       	-8.89
34:00.0     	-14.10	100.0       	-9.09
34:00.9     	-14.11	100.0       	-9.26
34:01.9     	-14.12	96.5        	-9.49
34:02.8     	-14.14	89.6        	-9.78
34:03.7     	-14.12	91.4        	-9.95
34:04.6     	-14.10	88.5        	-10.15
34:05.4     	-14.04	87.6        	-10.32
34:06.4     	-14.00	89.0        	-10.48
34:07.3     	-13.93	89.1        	-10.63
34:08.1     	-13.88	87.6        	-10.76
34:09.0     	-13.86	87.6        	-10.90
34:09.9     	-13.87	86.4        	-11.03
34:10.8     	-13.86	87.7        	-11.15
34:11.7     	-13.86	86.1        	-11.26
34:12.6     	-13.87	83.9        	-11.37
34:13.4     	-13.90	81.7        	-11.50
34:14.3     	-13.89	83.4        	-11.60
34:15.3     	-13.89	86.3        	-11.66
34:16.2     	-13.91	86.0        	-11.72
34:17.1     	-13.91	84.8        	-11.79
34:18.0     	-13.97	84.8        	-11.85
34:18.9     	-14.01	84.1        	-11.93
34:19.8     	-14.04	83.1        	-12.00
34:20.7     	-14.05	82.7        	-12.08
34:21.6     	-14.09	82.1        	-12.14
34:22.5     	-14.10	81.5        	-12.22
34:23.4     	-14.12	81.1        	-12.30
34:24.3     	-14.15	81.1        	-12.38
34:25.1     	-14.19	80.8        	-12.45
34:26.0     	-14.22	80.5        	-12.52
34:26.9     	-14.25	79.9        	-12.58
34:27.8     	-14.32	81.3        	-12.63
34:28.7     	-14.36	81.5        	-12.69
34:29.7     	-14.43	82.5        	-12.73
34:30.6     	-14.46	82.2        	-12.79
34:31.5     	-14.50	81.7        	-12.86
34:32.4     	-14.56	81.7        	-12.92
34:33.2     	-14.60	82.8        	-12.95
34:34.1     	-14.67	83.7        	-12.99
34:35.0     	-14.70	83.6        	-13.04
34:35.9     	-14.72	84.7        	-13.08
34:36.8     	-14.77	81.8        	-13.11
34:37.7     	-14.81	83.6        	-13.15
34:38.6     	-14.85	83.4        	-13.20
34:39.5     	-14.89	83.4        	-13.24
34:40.4     	-14.96	80.8        	-13.30
34:41.2     	-15.00	82.9        	-13.33
34:42.1     	-15.01	84.1        	-13.36
34:43.1     	-15.03	84.1        	-13.40
34:44.0     	-15.06	84.9        	-13.42
34:44.9     	-15.09	84.9        	-13.46
34:45.8     	-15.13	84.5        	-13.49
34:46.7     	-15.17	85.4        	-13.52
34:47.6     	-15.19	85.4        	-13.56
34:48.5     	-15.24	85.6        	-13.58
34:49.3     	-15.29	85.8        	-13.61
34:50.2     	-15.28	84.6        	-13.65
34:51.1     	-15.33	85.8        	-13.69
34:52.0     	-15.35	85.8        	-13.73
34:52.9     	-15.40	86.2        	-13.75
34:53.8     	-15.43	83.4        	-13.80
34:54.7     	-15.48	85.1        	-13.83
34:55.7     	-15.48	85.1        	-13.85
34:56.6     	-15.51	87.2        	-13.86
34:57.4     	-15.55	87.2        	-13.89
34:58.3     	-15.56	87.3        	-13.93
34:59.3     	-15.55	88.2        	-13.97
35:00.1     	-15.55	88.1        	-14.00
35:01.0     	-15.57	87.6        	-14.01
35:01.9     	-15.65	85.5        	-14.04
35:02.8     	-15.71	86.5        	-14.06
35:03.7     	-15.75	86.9        	-14.08
35:04.6     	-15.80	86.9        	-14.10
35:05.4     	-15.82	87.7        	-14.10
35:06.3     	-15.84	88.9        	-14.11
35:07.2     	-15.85	90.2        	-14.11
35:08.1     	-15.87	90.7        	-14.11
35:09.1     	-15.92	90.8        	-14.12
35:10.0     	-15.96	90.1        	-14.14
35:10.9     	-15.97	90.6        	-14.15
35:11.8     	-16.01	89.5        	-14.19
35:12.7     	-16.04	91.5        	-14.18
35:13.5     	-16.09	93.3        	-14.19
35:14.5     	-16.11	94.2        	-14.21
35:15.4     	-16.11	94.9        	-14.21
35:16.2     	-16.12	95.0        	-14.21
35:17.1     	-16.13	93.4        	-14.26
35:18.0     	-16.14	94.2        	-14.28
35:18.9     	-16.16	94.9        	-14.28
35:19.8     	-16.23	94.8        	-14.29
35:20.7     	-16.24	94.0        	-14.31
35:21.5     	-16.21	93.0        	-14.34
35:22.6     	-16.20	92.7        	-14.33
35:23.5     	-16.21	94.2        	-14.33
35:24.3     	-16.22	94.7        	-14.34
35:25.2     	-16.24	92.4        	-14.38
35:26.1     	-16.28	92.8        	-14.37
35:27.0     	-16.36	95.0        	-14.35
35:27.9     	-16.41	94.7        	-14.35
35:28.8     	-16.39	94.4        	-14.36
35:29.7     	-16.35	93.4        	-14.37
35:30.6     	-16.31	92.5        	-14.37
35:31.5     	-16.27	92.7        	-14.37
35:32.3     	-16.21	92.6        	-14.36
35:33.2     	-16.19	93.2        	-14.35
35:34.1     	-16.20	92.8        	-14.36
35:35.0     	-16.23	93.1        	-14.36
35:36.0     	-16.25	90.5        	-14.36
35:36.9     	-16.27	93.0        	-14.30
35:37.8     	-16.29	93.6        	-14.24
35:38.7     	-16.32	94.7        	-14.17
35:39.6     	-16.33	95.1        	-14.10
35:40.4     	-16.36	96.3        	-14.02
35:41.3     	-16.41	97.6        	-13.94
35:42.2     	-16.45	96.6        	-13.89
35:43.1     	-16.52	97.8        	-13.83
35:44.0     	-16.59	99.6        	-13.75
35:44.9     	-16.65	99.9        	-13.71
35:45.8     	-16.69	98.9        	-13.71
35:46.7     	-16.74	99.8        	-13.68
35:47.6     	-16.80	100.0       	-13.66
35:48.4     	-16.84	100.0       	-13.62
35:49.4     	-16.85	100.0       	-13.60
35:50.3     	-16.88	100.0       	-13.60
35:51.2     	-16.91	100.0       	-13.61
35:52.1     	-16.95	100.0       	-13.63
35:53.0     	-16.97	100.0       	-13.65
35:53.9     	-17.01	100.0       	-13.69
35:54.8     	-16.93	99.8        	-13.72
35:55.7     	-17.10	100.0       	-13.77
35:56.5     	-17.13	100.0       	-13.82
35:57.4     	-17.17	100.0       	-13.89
35:58.3     	-17.20	100.0       	-13.94
35:59.2     	-17.23	100.0       	-14.01
36:00.1     	-17.27	100.0       	-14.08
36:01.0     	-17.31	100.0       	-14.16
36:01.9     	-17.36	97.6        	-14.27
36:02.9     	-17.39	97.9        	-14.36
36:03.8     	-17.42	99.2        	-14.42
36:04.6     	-17.44	99.7        	-14.47
36:05.5     	-17.46	99.7        	-14.53
36:06.4     	-17.50	99.1        	-14.60
36:07.3     	-17.54	99.0        	-14.66
36:08.2     	-17.58	99.8        	-14.67
36:09.1     	-17.61	100.0       	-14.68
36:10.0     	-17.65	100.0       	-14.67
36:10.9     	-17.69	100.0       	-14.69
36:11.8     	-17.72	100.0       	-14.67
36:12.6     	-17.74	100.0       	-14.66
36:13.5     	-17.80	99.6        	-14.66
36:14.5     	-17.88	100.0       	-14.65
36:15.3     	-17.94	99.7        	-14.67
36:16.3     	-17.99	100.0       	-14.68
36:17.2     	-18.04	100.0       	-14.67
36:18.1     	-18.09	100.0       	-14.66
36:19.0     	-18.14	100.0       	-14.67
36:19.9     	-18.18	100.0       	-14.70
36:20.7     	-18.23	100.0       	-14.71
36:21.6     	-18.28	100.0       	-14.73
36:22.6     	-18.32	100.0       	-14.74
36:23.4     	-18.37	100.0       	-14.81
36:24.3     	-18.41	100.0       	-14.84
36:25.2     	-18.47	100.0       	-14.86
36:26.1     	-18.50	100.0       	-14.89
36:27.0     	-18.53	100.0       	-14.92
36:27.9     	-18.56	100.0       	-14.93
36:28.8     	-18.60	100.0       	-14.94
36:29.7     	-18.62	100.0       	-14.95
36:30.6     	-18.66	100.0       	-14.95
36:31.5     	-18.74	100.0       	-14.94
36:32.4     	-18.79	100.0       	-14.97
36:33.3     	-18.85	100.0       	-15.02
36:34.2     	-18.89	99.9        	-15.06
36:35.1     	-18.91	100.0       	-15.07
36:36.0     	-18.97	100.0       	-15.09
36:36.8     	-19.01	100.0       	-15.12
36:37.7     	-19.06	100.0       	-15.15
36:38.6     	-19.10	100.0       	-15.16
36:39.5     	-19.14	100.0       	-15.15
36:40.4     	-19.17	100.0       	-15.13
36:41.3     	-19.20	100.0       	-15.13
36:42.3     	-19.23	100.0       	-15.14
36:43.2     	-19.28	100.0       	-15.14
36:44.1     	-19.31	100.0       	-15.15
36:44.9     	-19.35	100.0       	-15.15
36:45.8     	-19.40	100.0       	-15.16
36:46.7     	-19.45	100.0       	-15.16
36:47.6     	-19.49	100.0       	-15.18
36:48.5     	-19.54	100.0       	-15.19
36:49.4     	-19.58	100.0       	-15.19
36:50.3     	-19.61	100.0       	-15.20
36:51.2     	-19.66	100.0       	-15.20
36:52.1     	-19.70	100.0       	-15.20
36:52.9     	-19.74	100.0       	-15.16
36:53.8     	-19.76	100.0       	-15.16
36:54.8     	-19.78	100.0       	-15.13
36:55.7     	-19.80	100.0       	-15.13
36:56.6     	-19.84	100.0       	-15.12
36:57.5     	-19.88	100.0       	-15.16
36:58.4     	-19.93	100.0       	-15.18
36:59.3     	-19.98	100.0       	-15.23
37:00.2     	-20.05	100.0       	-15.33
37:01.0     	-20.12	100.0       	-15.41
37:01.9     	-20.16	100.0       	-15.48
37:02.8     	-20.20	100.0       	-15.55
37:03.7     	-20.23	100.0       	-15.60
37:04.6     	-20.27	100.0       	-15.72
37:05.5     	-20.34	100.0       	-15.81
37:06.4     	-20.40	100.0       	-15.85
37:07.3     	-20.42	100.0       	-15.90
37:08.3     	-20.46	100.0       	-15.99
37:09.1     	-20.50	100.0       	-16.09
37:10.0     	-20.55	100.0       	-16.17
37:10.9     	-20.58	100.0       	-16.20
37:11.8     	-20.60	100.0       	-16.27
37:12.7     	-20.67	100.0       	-16.29
37:13.6     	-20.74	100.0       	-16.35
37:14.5     	-20.80	100.0       	-16.39
37:15.4     	-20.81	100.0       	-16.43
37:16.3     	-20.83	100.0       	-16.46
37:17.1     	-20.87	100.0       	-16.49
37:18.0     	-20.89	100.0       	-16.60
37:19.0     	-20.94	100.0       	-16.64
37:19.8     	-20.99	100.0       	-16.65
37:20.7     	-21.02	100.0       	-16.75
37:21.7     	-21.08	100.0       	-16.79
37:22.6     	-21.15	100.0       	-16.83
37:23.5     	-21.22	100.0       	-16.93
37:24.4     	-21.27	100.0       	-16.98
37:25.2     	-21.29	100.0       	-17.03
37:26.2     	-21.31	100.0       	-17.08
37:27.1     	-21.35	100.0       	-17.14
37:27.9     	-21.40	100.0       	-17.27
37:28.8     	-21.46	100.0       	-17.35
37:29.7     	-21.54	100.0       	-17.41
37:30.6     	-21.61	100.0       	-17.46
37:31.5     	-21.67	100.0       	-17.53
37:32.4     	-21.72	100.0       	-17.58
37:33.3     	-21.75	100.0       	-17.66
37:34.2     	-21.80	100.0       	-17.72
37:35.2     	-21.85	100.0       	-17.82
37:36.0     	-21.91	100.0       	-17.93
37:36.9     	-21.97	100.0       	-18.01
37:37.8     	-22.01	100.0       	-18.05
37:38.7     	-22.04	100.0       	-18.13
37:39.6     	-22.09	100.0       	-18.21
37:40.5     	-22.14	100.0       	-18.28
37:41.4     	-22.20	100.0       	-18.41
37:42.3     	-22.27	100.0       	-18.48
37:43.2     	-22.29	100.0       	-18.52
37:44.0     	-22.34	100.0       	-18.54
37:44.9     	-22.41	100.0       	-18.59
37:45.8     	-22.48	100.0       	-18.67
37:46.7     	-22.53	100.0       	-18.74
37:47.6     	-22.58	100.0       	-18.76
37:48.6     	-22.60	100.0       	-18.81
37:49.5     	-22.64	100.0       	-18.88
37:50.4     	-22.70	100.0       	-18.94
37:51.3     	-22.77	100.0       	-18.98
37:52.2     	-22.83	100.0       	-18.98
37:53.0     	-22.89	100.0       	-18.95
37:53.9     	-22.92	100.0       	-18.92
37:54.9     	-22.97	100.0       	-18.90
37:55.7     	-23.04	100.0       	-18.90
37:56.6     	-23.10	100.0       	-18.89
37:57.5     	-23.13	100.0       	-18.93
37:58.4     	-23.18	100.0       	-18.97
37:59.3     	-23.23	100.0       	-18.99
38:00.2     	-23.27	100.0       	-19.05
38:01.0     	-23.32	100.0       	-19.10
38:01.9     	-23.38	100.0       	-19.17
38:03.0     	-23.44	100.0       	-19.24
38:03.8     	-23.48	100.0       	-19.29
38:04.7     	-23.49	100.0       	-19.35
38:05.6     	-23.52	100.0       	-19.39
38:06.5     	-23.58	100.0       	-19.50
38:07.4     	-23.64	100.0       	-19.56
38:08.3     	-23.72	100.0       	-19.60
38:09.1     	-23.73	100.0       	-19.66
38:10.0     	-23.75	100.0       	-19.70
38:11.0     	-23.79	100.0       	-19.73
38:11.8     	-23.82	100.0       	-19.84
38:12.7     	-23.86	100.0       	-19.88
38:13.6     	-23.92	100.0       	-19.93
38:14.5     	-23.97	100.0       	-19.97
38:15.5     	-24.03	100.0       	-20.05
38:16.4     	-24.06	100.0       	-20.13
38:17.2     	-24.09	100.0       	-20.17
38:18.2     	-24.15	100.0       	-20.21
38:19.1     	-24.21	100.0       	-20.27
38:19.9     	-24.27	100.0       	-20.31
38:20.8     	-24.28	100.0       	-20.33
38:21.7     	-24.31	100.0       	-20.38
38:22.6     	-24.38	100.0       	-20.49
38:23.5     	-24.44	100.0       	-20.55
38:24.4     	-24.45	100.0       	-20.57
38:25.3     	-24.48	100.0       	-20.61
38:26.2     	-24.53	100.0       	-20.68
38:27.1     	-24.58	100.0       	-20.70
38:27.9     	-24.65	100.0       	-20.73
38:28.9     	-24.70	100.0       	-20.75
38:29.8     	-24.76	100.0       	-20.76
38:30.7     	-24.82	100.0       	-20.80
38:31.6     	-24.85	100.0       	-20.84
38:32.5     	-24.85	100.0       	-20.88
38:33.3     	-24.86	100.0       	-20.98
38:34.3     	-24.93	100.0       	-21.02
38:35.2     	-24.96	100.0       	-21.04
38:36.0     	-24.98	100.0       	-21.06
38:36.9     	-25.01	100.0       	-21.09
38:37.8     	-25.04	100.0       	-21.12
38:38.7     	-25.11	100.0       	-21.16
38:39.6     	-25.16	100.0       	-21.21
38:40.5     	-25.21	100.0       	-21.23
38:41.4     	-25.22	100.0       	-21.26
38:42.4     	-25.25	100.0       	-21.30
38:43.3     	-25.30	100.0       	-21.35
38:44.1     	-25.34	100.0       	-21.38
38:45.0     	-25.37	100.0       	-21.41
38:45.9     	-25.42	100.0       	-21.43
38:46.8     	-25.47	100.0       	-21.46
38:47.7     	-25.54	100.0       	-21.48
38:48.6     	-25.62	100.0       	-21.51
38:49.5     	-25.67	100.0       	-21.56
38:50.4     	-25.72	100.0       	-21.59
38:51.3     	-25.76	100.0       	-21.61
38:52.1     	-25.77	100.0       	-21.66
38:53.0     	-25.79	100.0       	-21.72
38:53.9     	-25.82	100.0       	-21.78
38:54.8     	-25.87	100.0       	-21.79
38:55.8     	-25.91	100.0       	-21.84
38:56.7     	-25.97	100.0       	-21.89
38:57.6     	-26.03	100.0       	-21.95
38:58.5     	-26.08	100.0       	-21.97
38:59.4     	-26.11	100.0       	-22.01
39:00.2     	-26.15	100.0       	-22.03
39:01.1     	-26.17	100.0       	-22.06
39:02.0     	-26.18	100.0       	-22.10
39:02.9     	-26.24	100.0       	-22.13
39:03.8     	-26.30	100.0       	-22.20
39:04.7     	-26.37	100.0       	-22.24
39:05.6     	-26.40	100.0       	-22.24
39:06.5     	-26.38	100.0       	-22.26
39:07.4     	-26.40	100.0       	-22.31
39:08.2     	-26.44	100.0       	-22.35
39:09.2     	-26.51	100.0       	-22.39
39:10.2     	-26.58	100.0       	-22.41
39:11.0     	-26.63	100.0       	-22.43
39:11.9     	-26.67	100.0       	-22.46
39:12.8     	-26.70	100.0       	-22.51
39:13.7     	-26.72	100.0       	-22.53
39:14.6     	-26.81	100.0       	-22.57
39:15.5     	-26.90	100.0       	-22.60
39:16.3     	-26.95	100.0       	-22.61
39:17.2     	-26.99	100.0       	-22.64
39:18.2     	-27.04	100.0       	-22.70
39:19.0     	-27.12	100.0       	-22.75
39:19.9     	-27.17	100.0       	-22.78
39:20.8     	-27.22	100.0       	-22.82
39:21.7     	-27.26	100.0       	-22.87
39:22.6     	-27.30	100.0       	-22.90
39:23.6     	-27.33	100.0       	-22.95
39:24.5     	-27.34	100.0       	-23.01
39:25.4     	-27.10	100.0       	-23.07
39:26.3     	-26.95	100.0       	-23.15
39:27.1     	-27.27	100.0       	-23.19
39:28.0     	-27.42	100.0       	-23.24
39:28.9     	-27.47	100.0       	-23.28
39:29.8     	-27.52	100.0       	-23.30
39:30.7     	-27.57	100.0       	-23.33
39:31.6     	-27.62	100.0       	-23.36
39:32.5     	-27.69	100.0       	-23.42
39:33.4     	-27.72	100.0       	-23.49
39:34.3     	-27.77	100.0       	-23.59
39:35.1     	-27.82	100.0       	-23.62
39:36.0     	-27.86	100.0       	-23.66
39:37.0     	-27.91	100.0       	-23.75
39:37.9     	-27.92	100.0       	-23.79
39:38.8     	-27.93	100.0       	-23.80
39:39.7     	-27.96	100.0       	-23.82
39:40.6     	-28.00	100.0       	-23.88
39:41.5     	-28.06	100.0       	-23.94
39:42.4     	-28.13	100.0       	-23.96
39:43.2     	-28.17	100.0       	-23.98
39:44.1     	-28.25	100.0       	-24.00
39:45.0     	-28.25	100.0       	-24.06
39:45.9     	-28.25	100.0       	-24.10
39:46.8     	-28.26	100.0       	-24.17
39:47.7     	-28.25	100.0       	-24.22
39:48.5     	-28.22	100.0       	-24.26
39:49.5     	-28.26	100.0       	-24.29
39:50.5     	-28.25	99.9        	-24.34
39:51.3     	-28.23	99.1        	-24.38
39:52.2     	-28.21	98.5        	-24.41
39:53.1     	-28.22	98.0        	-24.45
39:54.0     	-28.21	96.8        	-24.49
39:54.9     	-28.21	95.9        	-24.54
39:55.8     	-28.23	95.1        	-24.58
39:56.6     	-28.24	94.8        	-24.59
39:57.5     	-28.21	95.0        	-24.61
39:58.4     	-28.20	94.3        	-24.64
39:59.3     	-28.22	95.0        	-24.64
40:00.2     	-28.24	94.8        	-24.67
40:01.1     	-28.25	93.9        	-24.70
40:02.1     	-28.10	91.9        	-24.72
40:03.0     	-28.11	92.1        	-24.72
40:03.9     	-28.26	92.9        	-24.74
40:04.7     	-28.26	92.4        	-24.76
40:05.6     	-28.28	91.8        	-24.77
40:06.6     	-28.31	91.5        	-24.79
40:07.4     	-28.33	91.4        	-24.81
40:08.3     	-28.34	91.1        	-24.81
40:09.2     	-28.35	91.5        	-24.82
40:10.1     	-28.35	90.8        	-24.84
40:11.0     	-28.38	90.3        	-24.89
40:11.9     	-28.37	89.4        	-24.92
40:12.7     	-28.37	88.4        	-24.95
40:13.7     	-28.36	88.3        	-24.98
40:14.6     	-28.34	88.2        	-24.97
40:15.5     	-28.30	88.2        	-24.99
40:16.4     	-28.31	87.4        	-25.03
40:17.3     	-28.30	86.3        	-25.06
40:18.2     	-28.27	85.1        	-25.08
40:19.1     	-28.28	84.8        	-25.11
40:20.0     	-28.30	84.3        	-25.12
40:20.9     	-28.30	83.9        	-25.15
40:21.8     	-28.30	83.1        	-25.17
40:22.7     	-28.30	82.7        	-25.17
40:23.5     	-28.31	82.5        	-25.17
40:24.4     	-28.33	82.6        	-25.17
40:25.3     	-28.37	82.5        	-25.19
40:26.2     	-28.42	82.4        	-25.21
40:27.1     	-28.45	82.7        	-25.20
40:28.0     	-28.47	82.9        	-25.22
40:28.9     	-28.51	82.4        	-25.26
40:29.9     	-28.56	82.4        	-25.29
40:30.8     	-28.57	82.1        	-25.32
40:31.6     	-28.52	81.3        	-25.34
40:32.5     	-28.48	80.8        	-25.37
40:33.4     	-28.44	79.6        	-25.40
40:34.3     	-28.45	78.8        	-25.43
40:35.2     	-28.46	78.1        	-25.47
40:36.1     	-28.49	77.7        	-25.48
40:37.0     	-28.51	78.8        	-25.48
40:37.9     	-28.57	79.3        	-25.50
40:38.8     	-28.63	79.4        	-25.53
40:39.6     	-28.68	79.1        	-25.57
40:40.5     	-28.73	78.9        	-25.61
40:41.4     	-28.78	78.9        	-25.65
40:42.4     	-28.83	79.2        	-25.68
40:43.3     	-28.88	79.4        	-25.69
40:44.2     	-28.89	79.9        	-25.70
40:45.1     	-28.91	80.4        	-25.72
40:46.0     	-28.98	80.9        	-25.74
40:46.9     	-29.03	80.7        	-25.77
40:47.7     	-29.09	80.5        	-25.79
40:48.6     	-29.11	80.5        	-25.81
40:49.5     	-29.17	80.4        	-25.85
40:50.4     	-29.23	80.3        	-25.88
40:51.3     	-29.28	80.2        	-25.93
40:52.2     	-29.32	80.7        	-25.95
40:53.1     	-29.33	80.9        	-25.97
40:54.0     	-29.34	80.8        	-26.00
40:54.9     	-29.41	80.9        	-26.05
40:55.8     	-29.46	80.7        	-26.10
40:56.7     	-29.47	80.5        	-26.12
40:57.6     	-29.50	80.5        	-26.16
40:58.5     	-29.51	80.4        	-26.19
40:59.4     	-29.52	80.2        	-26.23
41:00.3     	-29.55	80.2        	-26.25
41:01.2     	-29.58	79.5        	-26.30
41:02.1     	-29.59	80.5        	-26.30
41:03.0     	-29.61	80.3        	-26.32
41:03.8     	-29.68	80.2        	-26.36
41:04.7     	-29.72	79.6        	-26.38
41:05.7     	-29.70	79.1        	-26.40
41:06.5     	-29.69	78.7        	-26.43
41:07.4     	-29.71	78.6        	-26.47
41:08.3     	-29.72	77.1        	-26.53
41:09.2     	-29.74	76.5        	-26.54
41:10.2     	-29.75	76.3        	-26.57
41:11.1     	-29.81	75.4        	-26.62
41:11.9     	-29.83	75.5        	-26.66
41:12.9     	-29.82	75.6        	-26.68
41:13.8     	-29.86	75.7        	-26.70
41:14.6     	-29.91	76.1        	-26.73
41:15.5     	-29.94	75.2        	-26.76
41:16.4     	-29.98	74.7        	-26.78
41:17.3     	-29.99	75.3        	-26.79
41:18.2     	-30.03	74.6        	-26.84
41:19.1     	-30.08	74.3        	-26.87
41:20.0     	-30.11	73.9        	-26.91
41:20.9     	-30.10	74.6        	-26.92
41:21.8     	-30.15	74.2        	-26.98
41:22.6     	-30.23	73.3        	-27.05
41:23.6     	-30.28	73.1        	-27.07
41:24.5     	-30.27	73.0        	-27.10
41:25.4     	-30.27	72.8        	-27.12
41:26.3     	-30.27	72.4        	-27.15
41:27.2     	-30.25	71.2        	-27.20
41:28.1     	-30.25	71.1        	-27.23
41:29.0     	-30.28	71.8        	-27.23
41:29.9     	-30.29	72.0        	-27.25
41:30.8     	-30.31	71.6        	-27.29
41:31.6     	-30.34	71.2        	-27.32
41:32.5     	-30.40	71.4        	-27.34
41:33.4     	-30.45	71.8        	-27.36
41:34.3     	-30.47	72.5        	-27.38
41:35.2     	-30.49	71.6        	-27.44
41:36.1     	-30.56	71.4        	-27.47
41:37.1     	-30.59	71.5        	-27.50
41:38.0     	-30.64	72.2        	-27.51
41:38.9     	-30.69	72.4        	-27.55
41:39.7     	-30.75	71.9        	-27.59
41:40.6     	-30.81	71.3        	-27.64
41:41.5     	-30.86	71.6        	-27.67
41:42.4     	-30.89	72.1        	-27.69
41:43.3     	-30.90	72.0        	-27.72
41:44.2     	-30.94	72.4        	-27.74
41:45.1     	-30.96	73.1        	-27.77
41:46.0     	-30.99	72.4        	-27.80
41:46.9     	-31.02	72.2        	-27.84
41:47.7     	-31.07	72.2        	-27.88
41:48.6     	-31.09	71.8        	-27.94
41:49.6     	-31.13	71.4        	-27.97
41:50.5     	-31.18	71.6        	-28.00
41:51.4     	-31.22	72.4        	-28.04
41:52.3     	-31.26	72.5        	-28.06
41:53.2     	-31.31	73.1        	-28.08
41:54.1     	-31.37	73.0        	-28.11
41:55.0     	-31.44	73.2        	-28.15
41:55.8     	-31.49	73.6        	-28.19
41:56.7     	-31.52	73.8        	-28.23
41:57.7     	-31.53	74.1        	-28.25
41:58.5     	-31.54	73.8        	-28.28
41:59.4     	-31.57	74.6        	-28.29
42:00.3     	-31.62	74.4        	-28.34
42:01.2     	-31.68	73.7        	-28.38
42:02.1     	-31.75	74.0        	-28.40
42:03.0     	-31.78	74.8        	-28.42
42:03.8     	-31.82	74.9        	-28.44
42:04.9     	-31.86	75.2        	-28.47
42:05.8     	-31.90	75.2        	-28.48
42:06.6     	-31.96	76.1        	-28.50
