Time [mm:ss]	T [°C]	U [%r H]     	Tu Cap [°C]
111:16.9    	-52.62	1.0          	-53.19
111:17.9    	-52.59	1.0          	-53.16
111:18.7    	-52.56	1.0          	-53.14
111:19.6    	-52.53	1.0          	-53.11
111:20.5    	-52.52	1.0          	-53.09
111:21.4    	-52.52	1.0          	-53.06
111:22.3    	-52.51	1.0          	-53.04
111:23.2    	-52.52	1.0          	-53.01
111:24.0    	-52.52	1.0          	-52.99
111:25.0    	-52.10	1.0          	-52.96
111:25.9    	-52.11	1.0          	-52.94
111:26.7    	-52.53	1.0          	-52.91
111:27.7    	-52.53	1.0          	-52.89
111:28.6    	-52.54	1.0          	-52.86
111:29.5    	-52.54	1.0          	-52.84
111:30.4    	-52.56	1.0          	-52.82
111:31.3    	-52.57	1.0          	-52.80
111:32.1    	-52.15	1.0          	-52.77
111:33.0    	-52.17	1.0          	-52.75
111:33.9    	-52.19	1.0          	-52.73
111:34.8    	-52.21	1.0          	-52.71
111:35.7    	-52.22	1.0          	-52.69
111:36.6    	-52.23	1.0          	-52.67
111:37.5    	-52.65	1.0          	-52.65
111:38.5    	-52.63	1.0          	-52.63
111:39.4    	-52.61	1.0          	-52.61
111:40.2    	-52.59	1.0          	-52.59
111:41.1    	-52.57	1.0          	-52.58
111:42.0    	-52.56	1.0          	-52.56
111:42.9    	-52.55	1.0          	-52.54
111:43.8    	-52.54	1.0          	-52.52
111:44.7    	-52.54	1.0          	-52.50
111:45.5    	-52.54	1.0          	-52.49
111:46.5    	-52.55	1.0          	-52.47
111:47.3    	-52.56	1.0          	-52.45
111:48.3    	-52.57	1.0          	-52.43
111:49.2    	-52.59	1.0          	-52.42
111:50.1    	-52.60	1.0          	-52.40
111:51.0    	-52.62	1.0          	-52.39
111:51.9    	-52.64	1.0          	-52.37
111:52.8    	-52.65	1.0          	-52.36
111:53.6    	-52.67	1.0          	-52.35
111:54.5    	-52.27	1.0          	-52.33
111:55.4    	-52.72	1.0          	-52.32
111:56.3    	-52.74	1.1          	-52.31
111:57.2    	-52.76	1.1          	-52.29
111:58.1    	-52.78	1.1          	-52.28
111:59.1    	-52.79	1.1          	-52.27
112:00.0    	-52.81	1.1          	-52.26
112:00.9    	-52.82	1.1          	-52.25
112:01.7    	-52.82	1.1          	-52.24
112:02.6    	-52.40	1.0          	-52.23
112:03.5    	-52.39	1.0          	-52.22
112:04.4    	-52.81	1.1          	-52.21
112:05.3    	-52.80	1.1          	-52.20
112:06.2    	-52.79	1.1          	-52.19
112:07.0    	-52.78	1.1          	-52.19
112:08.0    	-52.34	1.0          	-52.18
112:08.9    	-52.33	1.0          	-52.17
112:09.8    	-52.32	1.0          	-52.16
112:10.7    	-52.73	1.1          	-52.15
112:11.6    	-52.71	1.1          	-52.15
112:12.5    	-52.70	1.1          	-52.14
112:13.4    	-52.70	1.1          	-52.13
112:14.3    	-52.69	1.1          	-52.12
112:15.1    	-52.68	1.1          	-52.11
112:16.0    	-52.67	1.1          	-52.10
112:16.9    	-52.65	1.1          	-52.09
112:17.8    	-52.65	1.1          	-52.09
112:18.7    	-52.65	1.1          	-52.08
112:19.6    	-52.65	1.1          	-52.07
112:20.6    	-52.65	1.1          	-52.06
112:21.5    	-52.66	1.1          	-52.05
112:22.4    	-52.66	1.1          	-52.05
112:23.2    	-52.66	1.1          	-52.04
112:24.1    	-52.66	1.1          	-52.03
